Date,Country,Product,Population,Dose,NumberVaccinated,PercentCoverage,CumulativeNumberVaccinated,CumulativePercentCoverage,AgeBand
20210127,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 1,9092,"",341260,"",All vaccinations
20210127,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 2,247,"",7888,"",All vaccinations
20210127,S92000003,Covid-19 Vaccine AstraZeneca,"",Dose 1,21040,"",167981,"",All vaccinations
20210127,S92000003,Covid-19 Vaccine AstraZeneca,"",Dose 2,4,"",96,"",All vaccinations
20210127,S92000003,Total,"",Dose 1,30132,"",509241,"",All vaccinations
20210127,S92000003,Total,4439078,Dose 1,30121,0.678541805,508937,11.46492582,18 years and over
20210127,S92000003,Total,2875396,Dose 1,27199,0.945921883,408264,14.19853126,40 years and over
20210127,S92000003,Total,"",Dose 2,251,"",7984,"",All vaccinations
20210127,S92000003,Total,4439078,Dose 2,251,0.005654327,7983,0.179834641,18 years and over
20210127,S92000003,Total,2875396,Dose 2,193,0.006712119,5742,0.199694233,40 years and over
20210128,S92000003,Covid-19 mRNA Vaccine Moderna,"",Dose 1,0,"",0,"",All vaccinations
20210128,S92000003,Covid-19 mRNA Vaccine Moderna,"",Dose 2,0,"",0,"",All vaccinations
20210128,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 1,8054,"",349314,"",All vaccinations
20210128,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 2,306,"",8194,"",All vaccinations
20210128,S92000003,Covid-19 Vaccine AstraZeneca,"",Dose 1,20172,"",188153,"",All vaccinations
20210128,S92000003,Covid-19 Vaccine AstraZeneca,"",Dose 2,4,"",100,"",All vaccinations
20210128,S92000003,Total,"",Dose 1,28226,"",537467,"",All vaccinations
20210128,S92000003,Total,4439078,Dose 1,28208,0.635447271,537145,12.1003731,18 years and over
20210128,S92000003,Total,2875396,Dose 1,25513,0.887286482,433777,15.08581774,40 years and over
20210128,S92000003,Total,"",Dose 2,310,"",8294,"",All vaccinations
20210128,S92000003,Total,4439078,Dose 2,310,0.006983432,8293,0.186818073,18 years and over
20210128,S92000003,Total,2875396,Dose 2,249,0.008659677,5991,0.20835391,40 years and over
20210129,S92000003,Covid-19 mRNA Vaccine Moderna,"",Dose 1,0,"",0,"",All vaccinations
20210129,S92000003,Covid-19 mRNA Vaccine Moderna,"",Dose 2,0,"",0,"",All vaccinations
20210129,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 1,7901,"",357215,"",All vaccinations
20210129,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 2,599,"",8793,"",All vaccinations
20210129,S92000003,Covid-19 Vaccine AstraZeneca,"",Dose 1,19798,"",207951,"",All vaccinations
20210129,S92000003,Covid-19 Vaccine AstraZeneca,"",Dose 2,11,"",111,"",All vaccinations
20210129,S92000003,Total,"",Dose 1,27699,"",565166,"",All vaccinations
20210129,S92000003,Total,4439078,Dose 1,27685,0.623665545,564830,12.72403864,18 years and over
20210129,S92000003,Total,2875396,Dose 1,24903,0.866072012,458680,15.95188976,40 years and over
20210129,S92000003,Total,"",Dose 2,610,"",8904,"",All vaccinations
20210129,S92000003,Total,4439078,Dose 2,609,0.013719065,8902,0.200537139,18 years and over
20210129,S92000003,Total,2875396,Dose 2,474,0.016484686,6465,0.224838596,40 years and over
20210130,S92000003,Covid-19 mRNA Vaccine Moderna,"",Dose 1,0,"",0,"",All vaccinations
20210130,S92000003,Covid-19 mRNA Vaccine Moderna,"",Dose 2,0,"",0,"",All vaccinations
20210130,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 1,6591,"",363806,"",All vaccinations
20210130,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 2,206,"",8999,"",All vaccinations
20210130,S92000003,Covid-19 Vaccine AstraZeneca,"",Dose 1,21091,"",229042,"",All vaccinations
20210130,S92000003,Covid-19 Vaccine AstraZeneca,"",Dose 2,9,"",120,"",All vaccinations
20210130,S92000003,Total,"",Dose 1,27682,"",592848,"",All vaccinations
20210130,S92000003,Total,4439078,Dose 1,27669,0.62330511,592499,13.34734375,18 years and over
20210130,S92000003,Total,2875396,Dose 1,25637,0.891598931,484317,16.84348869,40 years and over
20210130,S92000003,Total,"",Dose 2,215,"",9119,"",All vaccinations
20210130,S92000003,Total,4439078,Dose 2,213,0.004798294,9115,0.205335432,18 years and over
20210130,S92000003,Total,2875396,Dose 2,168,0.005842673,6633,0.23068127,40 years and over
20210131,S92000003,Covid-19 mRNA Vaccine Moderna,"",Dose 1,0,"",0,"",All vaccinations
20210131,S92000003,Covid-19 mRNA Vaccine Moderna,"",Dose 2,0,"",0,"",All vaccinations
20210131,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 1,2118,"",365924,"",All vaccinations
20210131,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 2,50,"",9049,"",All vaccinations
20210131,S92000003,Covid-19 Vaccine AstraZeneca,"",Dose 1,4955,"",233997,"",All vaccinations
20210131,S92000003,Covid-19 Vaccine AstraZeneca,"",Dose 2,2,"",122,"",All vaccinations
20210131,S92000003,Total,"",Dose 1,7073,"",599921,"",All vaccinations
20210131,S92000003,Total,4439078,Dose 1,7068,0.159222253,599567,13.506566,18 years and over
20210131,S92000003,Total,2875396,Dose 1,6284,0.218543811,490601,17.0620325,40 years and over
20210131,S92000003,Total,"",Dose 2,52,"",9171,"",All vaccinations
20210131,S92000003,Total,4439078,Dose 2,52,0.001171414,9167,0.206506847,18 years and over
20210131,S92000003,Total,2875396,Dose 2,33,0.001147668,6666,0.231828938,40 years and over
20210201,S92000003,Covid-19 mRNA Vaccine Moderna,"",Dose 1,0,"",0,"",All vaccinations
20210201,S92000003,Covid-19 mRNA Vaccine Moderna,"",Dose 2,0,"",0,"",All vaccinations
20210201,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 1,18088,"",384012,"",All vaccinations
20210201,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 2,629,"",9678,"",All vaccinations
20210201,S92000003,Covid-19 Vaccine AstraZeneca,"",Dose 1,13893,"",247890,"",All vaccinations
20210201,S92000003,Covid-19 Vaccine AstraZeneca,"",Dose 2,12,"",134,"",All vaccinations
20210201,S92000003,Total,"",Dose 1,31981,"",631902,"",All vaccinations
20210201,S92000003,Total,4439078,Dose 1,31975,0.720307235,631542,14.22687324,18 years and over
20210201,S92000003,Total,2875396,Dose 1,30831,1.07223492,521432,18.13426742,40 years and over
20210201,S92000003,Total,"",Dose 2,641,"",9812,"",All vaccinations
20210201,S92000003,Total,4439078,Dose 2,641,0.014439936,9808,0.220946782,18 years and over
20210201,S92000003,Total,2875396,Dose 2,523,0.018188799,7189,0.250017737,40 years and over
20210202,S92000003,Covid-19 mRNA Vaccine Moderna,"",Dose 1,0,"",0,"",All vaccinations
20210202,S92000003,Covid-19 mRNA Vaccine Moderna,"",Dose 2,0,"",0,"",All vaccinations
20210202,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 1,18785,"",402797,"",All vaccinations
20210202,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 2,472,"",10150,"",All vaccinations
20210202,S92000003,Covid-19 Vaccine AstraZeneca,"",Dose 1,19233,"",267123,"",All vaccinations
20210202,S92000003,Covid-19 Vaccine AstraZeneca,"",Dose 2,13,"",147,"",All vaccinations
20210202,S92000003,Total,"",Dose 1,38018,"",669920,"",All vaccinations
20210202,S92000003,Total,4439078,Dose 1,38009,0.856236363,669551,15.0831096,18 years and over
20210202,S92000003,Total,2875396,Dose 1,36741,1.277771827,558173,19.41203925,40 years and over
20210202,S92000003,Total,"",Dose 2,485,"",10297,"",All vaccinations
20210202,S92000003,Total,4439078,Dose 2,485,0.010925692,10293,0.231872474,18 years and over
20210202,S92000003,Total,2875396,Dose 2,362,0.01258957,7551,0.262607307,40 years and over
20210203,S92000003,Covid-19 mRNA Vaccine Moderna,"",Dose 1,0,"",0,"",All vaccinations
20210203,S92000003,Covid-19 mRNA Vaccine Moderna,"",Dose 2,0,"",0,"",All vaccinations
20210203,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 1,23650,"",426447,"",All vaccinations
20210203,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 2,327,"",10477,"",All vaccinations
20210203,S92000003,Covid-19 Vaccine AstraZeneca,"",Dose 1,20483,"",287606,"",All vaccinations
20210203,S92000003,Covid-19 Vaccine AstraZeneca,"",Dose 2,31,"",178,"",All vaccinations
20210203,S92000003,Total,"",Dose 1,44133,"",714053,"",All vaccinations
20210203,S92000003,Total,4439078,Dose 1,44123,0.993967666,713674,16.07707727,18 years and over
20210203,S92000003,Total,2875396,Dose 1,42901,1.492003188,601074,20.90404243,40 years and over
20210203,S92000003,Total,"",Dose 2,358,"",10655,"",All vaccinations
20210203,S92000003,Total,4439078,Dose 2,358,0.008064738,10651,0.239937212,18 years and over
20210203,S92000003,Total,2875396,Dose 2,259,0.009007455,7810,0.271614762,40 years and over
20210204,S92000003,Covid-19 mRNA Vaccine Moderna,"",Dose 1,0,"",0,"",All vaccinations
20210204,S92000003,Covid-19 mRNA Vaccine Moderna,"",Dose 2,0,"",0,"",All vaccinations
20210204,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 1,23580,"",450027,"",All vaccinations
20210204,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 2,685,"",11162,"",All vaccinations
20210204,S92000003,Covid-19 Vaccine AstraZeneca,"",Dose 1,26316,"",313922,"",All vaccinations
20210204,S92000003,Covid-19 Vaccine AstraZeneca,"",Dose 2,21,"",199,"",All vaccinations
20210204,S92000003,Total,"",Dose 1,49896,"",763949,"",All vaccinations
20210204,S92000003,Total,4439078,Dose 1,49876,1.123566651,763550,17.20064392,18 years and over
20210204,S92000003,Total,2875396,Dose 1,48376,1.682411744,649450,22.58645418,40 years and over
20210204,S92000003,Total,"",Dose 2,706,"",11361,"",All vaccinations
20210204,S92000003,Total,4439078,Dose 2,705,0.015881676,11356,0.255818889,18 years and over
20210204,S92000003,Total,2875396,Dose 2,515,0.017910576,8325,0.289525338,40 years and over
20210205,S92000003,Covid-19 mRNA Vaccine Moderna,"",Dose 1,0,"",0,"",All vaccinations
20210205,S92000003,Covid-19 mRNA Vaccine Moderna,"",Dose 2,0,"",0,"",All vaccinations
20210205,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 1,24259,"",474286,"",All vaccinations
20210205,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 2,929,"",12091,"",All vaccinations
20210205,S92000003,Covid-19 Vaccine AstraZeneca,"",Dose 1,25334,"",339256,"",All vaccinations
20210205,S92000003,Covid-19 Vaccine AstraZeneca,"",Dose 2,19,"",218,"",All vaccinations
20210205,S92000003,Total,"",Dose 1,49593,"",813542,"",All vaccinations
20210205,S92000003,Total,4439078,Dose 1,49568,1.116628273,813118,18.31727219,18 years and over
20210205,S92000003,Total,2875396,Dose 1,47594,1.65521549,697044,24.24166967,40 years and over
20210205,S92000003,Total,"",Dose 2,948,"",12309,"",All vaccinations
20210205,S92000003,Total,4439078,Dose 2,946,0.021310732,12302,0.27712962,18 years and over
20210205,S92000003,Total,2875396,Dose 2,702,0.024414029,9027,0.313939367,40 years and over
20210206,S92000003,Covid-19 mRNA Vaccine Moderna,"",Dose 1,0,"",0,"",All vaccinations
20210206,S92000003,Covid-19 mRNA Vaccine Moderna,"",Dose 2,0,"",0,"",All vaccinations
20210206,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 1,21414,"",495700,"",All vaccinations
20210206,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 2,287,"",12378,"",All vaccinations
20210206,S92000003,Covid-19 Vaccine AstraZeneca,"",Dose 1,32410,"",371666,"",All vaccinations
20210206,S92000003,Covid-19 Vaccine AstraZeneca,"",Dose 2,19,"",237,"",All vaccinations
20210206,S92000003,Total,"",Dose 1,53824,"",867366,"",All vaccinations
20210206,S92000003,Total,4439078,Dose 1,53811,1.212211184,866929,19.52948337,18 years and over
20210206,S92000003,Total,2875396,Dose 1,52325,1.819749349,749369,26.06141902,40 years and over
20210206,S92000003,Total,"",Dose 2,306,"",12615,"",All vaccinations
20210206,S92000003,Total,4439078,Dose 2,306,0.006893323,12608,0.284022944,18 years and over
20210206,S92000003,Total,2875396,Dose 2,209,0.007268564,9236,0.321207931,40 years and over
20210207,S92000003,Covid-19 mRNA Vaccine Moderna,"",Dose 1,0,"",0,"",All vaccinations
20210207,S92000003,Covid-19 mRNA Vaccine Moderna,"",Dose 2,0,"",0,"",All vaccinations
20210207,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 1,15668,"",511368,"",All vaccinations
20210207,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 2,130,"",12508,"",All vaccinations
20210207,S92000003,Covid-19 Vaccine AstraZeneca,"",Dose 1,10124,"",381790,"",All vaccinations
20210207,S92000003,Covid-19 Vaccine AstraZeneca,"",Dose 2,0,"",237,"",All vaccinations
20210207,S92000003,Total,"",Dose 1,25792,"",893158,"",All vaccinations
20210207,S92000003,Total,4439078,Dose 1,25782,0.580796282,892711,20.11027966,18 years and over
20210207,S92000003,Total,2875396,Dose 1,24144,0.839675648,773513,26.90109467,40 years and over
20210207,S92000003,Total,"",Dose 2,130,"",12745,"",All vaccinations
20210207,S92000003,Total,4439078,Dose 2,130,0.002928536,12738,0.28695148,18 years and over
20210207,S92000003,Total,2875396,Dose 2,100,0.003477782,9336,0.324685713,40 years and over
20210208,S92000003,Covid-19 mRNA Vaccine Moderna,"",Dose 1,0,"",0,"",All vaccinations
20210208,S92000003,Covid-19 mRNA Vaccine Moderna,"",Dose 2,0,"",0,"",All vaccinations
20210208,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 1,33945,"",545313,"",All vaccinations
20210208,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 2,1536,"",14044,"",All vaccinations
20210208,S92000003,Covid-19 Vaccine AstraZeneca,"",Dose 1,22563,"",404353,"",All vaccinations
20210208,S92000003,Covid-19 Vaccine AstraZeneca,"",Dose 2,35,"",272,"",All vaccinations
20210208,S92000003,Total,"",Dose 1,56508,"",949666,"",All vaccinations
20210208,S92000003,Total,4439078,Dose 1,56497,1.272719245,949208,21.3829989,18 years and over
20210208,S92000003,Total,2875396,Dose 1,55151,1.918031464,828664,28.81912613,40 years and over
20210208,S92000003,Total,"",Dose 2,1571,"",14316,"",All vaccinations
20210208,S92000003,Total,4439078,Dose 2,1570,0.035367705,14308,0.322319184,18 years and over
20210208,S92000003,Total,2875396,Dose 2,1260,0.043820051,10596,0.368505764,40 years and over
20210209,S92000003,Covid-19 mRNA Vaccine Moderna,"",Dose 1,0,"",0,"",All vaccinations
20210209,S92000003,Covid-19 mRNA Vaccine Moderna,"",Dose 2,0,"",0,"",All vaccinations
20210209,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 1,31988,"",577301,"",All vaccinations
20210209,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 2,727,"",14771,"",All vaccinations
20210209,S92000003,Covid-19 Vaccine AstraZeneca,"",Dose 1,26146,"",430499,"",All vaccinations
20210209,S92000003,Covid-19 Vaccine AstraZeneca,"",Dose 2,61,"",333,"",All vaccinations
20210209,S92000003,Total,"",Dose 1,58134,"",1007800,"",All vaccinations
20210209,S92000003,Total,4439078,Dose 1,58114,1.309145728,1007322,22.69214463,18 years and over
20210209,S92000003,Total,2875396,Dose 1,56525,1.965816187,885189,30.78494232,40 years and over
20210209,S92000003,Total,"",Dose 2,788,"",15104,"",All vaccinations
20210209,S92000003,Total,4439078,Dose 2,788,0.017751434,15096,0.340070618,18 years and over
20210209,S92000003,Total,2875396,Dose 2,561,0.019510356,11157,0.38801612,40 years and over
20210210,S92000003,Covid-19 mRNA Vaccine Moderna,"",Dose 1,0,"",0,"",All vaccinations
20210210,S92000003,Covid-19 mRNA Vaccine Moderna,"",Dose 2,0,"",0,"",All vaccinations
20210210,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 1,33262,"",610563,"",All vaccinations
20210210,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 2,418,"",15189,"",All vaccinations
20210210,S92000003,Covid-19 Vaccine AstraZeneca,"",Dose 1,30931,"",461430,"",All vaccinations
20210210,S92000003,Covid-19 Vaccine AstraZeneca,"",Dose 2,60,"",393,"",All vaccinations
20210210,S92000003,Total,"",Dose 1,64193,"",1071993,"",All vaccinations
20210210,S92000003,Total,4439078,Dose 1,64177,1.445728144,1071499,24.13787277,18 years and over
20210210,S92000003,Total,2875396,Dose 1,62453,2.171979094,947642,32.95692141,40 years and over
20210210,S92000003,Total,"",Dose 2,478,"",15582,"",All vaccinations
20210210,S92000003,Total,4439078,Dose 2,476,0.010722947,15572,0.350793566,18 years and over
20210210,S92000003,Total,2875396,Dose 2,360,0.012520015,11517,0.400536135,40 years and over
20210211,S92000003,Covid-19 mRNA Vaccine Moderna,"",Dose 1,0,"",0,"",All vaccinations
20210211,S92000003,Covid-19 mRNA Vaccine Moderna,"",Dose 2,0,"",0,"",All vaccinations
20210211,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 1,32831,"",643394,"",All vaccinations
20210211,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 2,436,"",15625,"",All vaccinations
20210211,S92000003,Covid-19 Vaccine AstraZeneca,"",Dose 1,30007,"",491437,"",All vaccinations
20210211,S92000003,Covid-19 Vaccine AstraZeneca,"",Dose 2,91,"",484,"",All vaccinations
20210211,S92000003,Total,"",Dose 1,62838,"",1134831,"",All vaccinations
20210211,S92000003,Total,4439078,Dose 1,62808,1.414888407,1134307,25.55276118,18 years and over
20210211,S92000003,Total,2875396,Dose 1,60823,2.11529125,1008465,35.07221266,40 years and over
20210211,S92000003,Total,"",Dose 2,527,"",16109,"",All vaccinations
20210211,S92000003,Total,4439078,Dose 2,526,0.011849307,16098,0.362642873,18 years and over
20210211,S92000003,Total,2875396,Dose 2,399,0.01387635,11916,0.414412484,40 years and over
20210212,S92000003,Covid-19 mRNA Vaccine Moderna,"",Dose 1,0,"",0,"",All vaccinations
20210212,S92000003,Covid-19 mRNA Vaccine Moderna,"",Dose 2,0,"",0,"",All vaccinations
20210212,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 1,28013,"",671407,"",All vaccinations
20210212,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 2,531,"",16156,"",All vaccinations
20210212,S92000003,Covid-19 Vaccine AstraZeneca,"",Dose 1,31271,"",522708,"",All vaccinations
20210212,S92000003,Covid-19 Vaccine AstraZeneca,"",Dose 2,98,"",582,"",All vaccinations
20210212,S92000003,Total,"",Dose 1,59284,"",1194115,"",All vaccinations
20210212,S92000003,Total,4439078,Dose 1,59256,1.334871791,1193563,26.88763297,18 years and over
20210212,S92000003,Total,2875396,Dose 1,57518,2.00035056,1065983,37.07256322,40 years and over
20210212,S92000003,Total,"",Dose 2,629,"",16738,"",All vaccinations
20210212,S92000003,Total,4439078,Dose 2,629,0.014169609,16727,0.376812482,18 years and over
20210212,S92000003,Total,2875396,Dose 2,464,0.016136908,12380,0.430549392,40 years and over
20210213,S92000003,Covid-19 mRNA Vaccine Moderna,"",Dose 1,0,"",0,"",All vaccinations
20210213,S92000003,Covid-19 mRNA Vaccine Moderna,"",Dose 2,0,"",0,"",All vaccinations
20210213,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 1,26178,"",697585,"",All vaccinations
20210213,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 2,375,"",16531,"",All vaccinations
20210213,S92000003,Covid-19 Vaccine AstraZeneca,"",Dose 1,28475,"",551183,"",All vaccinations
20210213,S92000003,Covid-19 Vaccine AstraZeneca,"",Dose 2,49,"",631,"",All vaccinations
20210213,S92000003,Total,"",Dose 1,54653,"",1248768,"",All vaccinations
20210213,S92000003,Total,4439078,Dose 1,54623,1.230503271,1248186,28.11813624,18 years and over
20210213,S92000003,Total,2875396,Dose 1,52902,1.839816151,1118885,38.91237937,40 years and over
20210213,S92000003,Total,"",Dose 2,424,"",17162,"",All vaccinations
20210213,S92000003,Total,4439078,Dose 2,423,0.009529006,17150,0.386341488,18 years and over
20210213,S92000003,Total,2875396,Dose 2,322,0.011198458,12702,0.44174785,40 years and over
20210214,S92000003,Covid-19 mRNA Vaccine Moderna,"",Dose 1,0,"",0,"",All vaccinations
20210214,S92000003,Covid-19 mRNA Vaccine Moderna,"",Dose 2,0,"",0,"",All vaccinations
20210214,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 1,17841,"",715426,"",All vaccinations
20210214,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 2,250,"",16781,"",All vaccinations
20210214,S92000003,Covid-19 Vaccine AstraZeneca,"",Dose 1,11747,"",562930,"",All vaccinations
20210214,S92000003,Covid-19 Vaccine AstraZeneca,"",Dose 2,11,"",642,"",All vaccinations
20210214,S92000003,Total,"",Dose 1,29588,"",1278356,"",All vaccinations
20210214,S92000003,Total,4439078,Dose 1,29581,0.666377117,1277767,28.78451336,18 years and over
20210214,S92000003,Total,2875396,Dose 1,28191,0.980421479,1147076,39.89280085,40 years and over
20210214,S92000003,Total,"",Dose 2,261,"",17423,"",All vaccinations
20210214,S92000003,Total,4439078,Dose 2,260,0.005857072,17410,0.39219856,18 years and over
20210214,S92000003,Total,2875396,Dose 2,211,0.00733812,12913,0.449085969,40 years and over
20210215,S92000003,Covid-19 mRNA Vaccine Moderna,"",Dose 1,0,"",0,"",All vaccinations
20210215,S92000003,Covid-19 mRNA Vaccine Moderna,"",Dose 2,0,"",0,"",All vaccinations
20210215,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 1,9962,"",725388,"",All vaccinations
20210215,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 2,2823,"",19604,"",All vaccinations
20210215,S92000003,Covid-19 Vaccine AstraZeneca,"",Dose 1,19456,"",582386,"",All vaccinations
20210215,S92000003,Covid-19 Vaccine AstraZeneca,"",Dose 2,53,"",695,"",All vaccinations
20210215,S92000003,Total,"",Dose 1,29418,"",1307774,"",All vaccinations
20210215,S92000003,Total,4439078,Dose 1,29409,0.662502439,1307176,29.4470158,18 years and over
20210215,S92000003,Total,2875396,Dose 1,28235,0.981951703,1175311,40.87475256,40 years and over
20210215,S92000003,Total,"",Dose 2,2876,"",20299,"",All vaccinations
20210215,S92000003,Total,4439078,Dose 2,2874,0.064743174,20284,0.456941734,18 years and over
20210215,S92000003,Total,2875396,Dose 2,2221,0.077241535,15134,0.526327504,40 years and over
20210216,S92000003,Covid-19 mRNA Vaccine Moderna,"",Dose 1,0,"",0,"",All vaccinations
20210216,S92000003,Covid-19 mRNA Vaccine Moderna,"",Dose 2,0,"",0,"",All vaccinations
20210216,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 1,9817,"",735205,"",All vaccinations
20210216,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 2,3446,"",23050,"",All vaccinations
20210216,S92000003,Covid-19 Vaccine AstraZeneca,"",Dose 1,21857,"",604243,"",All vaccinations
20210216,S92000003,Covid-19 Vaccine AstraZeneca,"",Dose 2,141,"",836,"",All vaccinations
20210216,S92000003,Total,"",Dose 1,31674,"",1339448,"",All vaccinations
20210216,S92000003,Total,4439078,Dose 1,31662,0.713256221,1338838,30.16027202,18 years and over
20210216,S92000003,Total,2875396,Dose 1,30389,1.056863124,1205700,41.93161568,40 years and over
20210216,S92000003,Total,"",Dose 2,3587,"",23886,"",All vaccinations
20210216,S92000003,Total,4439078,Dose 2,3586,0.080782541,23870,0.537724275,18 years and over
20210216,S92000003,Total,2875396,Dose 2,2811,0.097760448,17945,0.624087952,40 years and over
20210217,S92000003,Covid-19 mRNA Vaccine Moderna,"",Dose 1,0,"",0,"",All vaccinations
20210217,S92000003,Covid-19 mRNA Vaccine Moderna,"",Dose 2,0,"",0,"",All vaccinations
20210217,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 1,8781,"",743986,"",All vaccinations
20210217,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 2,3844,"",26894,"",All vaccinations
20210217,S92000003,Covid-19 Vaccine AstraZeneca,"",Dose 1,24744,"",628987,"",All vaccinations
20210217,S92000003,Covid-19 Vaccine AstraZeneca,"",Dose 2,130,"",966,"",All vaccinations
20210217,S92000003,Total,"",Dose 1,33525,"",1372973,"",All vaccinations
20210217,S92000003,Total,4439078,Dose 1,33515,0.754999124,1372353,30.91527114,18 years and over
20210217,S92000003,Total,2875396,Dose 1,31770,1.104891291,1237470,43.03650697,40 years and over
20210217,S92000003,Total,"",Dose 2,3974,"",27860,"",All vaccinations
20210217,S92000003,Total,4439078,Dose 2,3971,0.089455513,27841,0.627179788,18 years and over
20210217,S92000003,Total,2875396,Dose 2,3114,0.108298127,21059,0.732386078,40 years and over
20210218,S92000003,Covid-19 mRNA Vaccine Moderna,"",Dose 1,0,"",0,"",All vaccinations
20210218,S92000003,Covid-19 mRNA Vaccine Moderna,"",Dose 2,0,"",0,"",All vaccinations
20210218,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 1,7790,"",751776,"",All vaccinations
20210218,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 2,4787,"",31681,"",All vaccinations
20210218,S92000003,Covid-19 Vaccine AstraZeneca,"",Dose 1,22240,"",651227,"",All vaccinations
20210218,S92000003,Covid-19 Vaccine AstraZeneca,"",Dose 2,180,"",1146,"",All vaccinations
20210218,S92000003,Total,"",Dose 1,30030,"",1403003,"",All vaccinations
20210218,S92000003,Total,4439078,Dose 1,30001,0.675838541,1402354,31.59110969,18 years and over
20210218,S92000003,Total,2875396,Dose 1,28205,0.980908369,1265675,44.01741534,40 years and over
20210218,S92000003,Total,"",Dose 2,4967,"",32827,"",All vaccinations
20210218,S92000003,Total,4439078,Dose 2,4950,0.111509642,32791,0.738689431,18 years and over
20210218,S92000003,Total,2875396,Dose 2,3818,0.132781711,24877,0.865167789,40 years and over
20210219,S92000003,Covid-19 mRNA Vaccine Moderna,"",Dose 1,0,"",0,"",All vaccinations
20210219,S92000003,Covid-19 mRNA Vaccine Moderna,"",Dose 2,0,"",0,"",All vaccinations
20210219,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 1,5735,"",757511,"",All vaccinations
20210219,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 2,4562,"",36243,"",All vaccinations
20210219,S92000003,Covid-19 Vaccine AstraZeneca,"",Dose 1,20402,"",671629,"",All vaccinations
20210219,S92000003,Covid-19 Vaccine AstraZeneca,"",Dose 2,119,"",1265,"",All vaccinations
20210219,S92000003,Total,"",Dose 1,26137,"",1429140,"",All vaccinations
20210219,S92000003,Total,4439078,Dose 1,26120,0.588410476,1428474,32.17952016,18 years and over
20210219,S92000003,Total,2875396,Dose 1,24542,0.85351722,1290217,44.87093256,40 years and over
20210219,S92000003,Total,"",Dose 2,4681,"",37508,"",All vaccinations
20210219,S92000003,Total,4439078,Dose 2,4675,0.105314662,37466,0.844004093,18 years and over
20210219,S92000003,Total,2875396,Dose 2,3478,0.120957252,28355,0.986125042,40 years and over
20210220,S92000003,Covid-19 mRNA Vaccine Moderna,"",Dose 1,0,"",0,"",All vaccinations
20210220,S92000003,Covid-19 mRNA Vaccine Moderna,"",Dose 2,0,"",0,"",All vaccinations
20210220,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 1,3880,"",761391,"",All vaccinations
20210220,S92000003,Covid-19 mRNA Vaccine Pfizer,"",Dose 2,2041,"",38284,"",All vaccinations
