Date,HB,HBName,DailyPositive,CumulativePositive,CrudeRatePositive,CrudeRate7DayPositive,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,DailyNegative,CumulativeNegative,CrudeRateNegative,TotalTests,PositiveTests,PositivePercentage,PositivePercentage7Day,TotalPillar1,TotalPillar2,HospitalAdmissions,HospitalAdmissionsQF,ICUAdmissions,ICUAdmissionsQF,PositivePillar1,PositivePillar2
20200523,S08000024,NHS Lothian,8,2906,318.4692434985589,14.465911955199509,1,458,50.192330874858904,294,17151,1879.5822419971723,564,17,3.0141843971631204,3.5329447094152977,415,149,,:,,:,14,3
20200523,S08000025,NHS Orkney,0,7,31.25,0,0,1,4.464285714285714,5,300,1339.2857142857142,8,0,0,0,8,0,,:,,:,0,0
20200523,S08000026,NHS Shetland,0,54,236.1171840839528,0,0,5,21.862702229995627,3,490,2142.5448185395717,4,0,0,0,4,0,,:,,:,0,0
20200523,S08000028,NHS Western Isles,0,6,22.641509433962263,0,0,0,0,7,351,1324.5283018867924,11,0,0,0,11,0,,:,,:,0,0
20200523,S08000029,NHS Fife,0,881,235.4796461123139,8.018603159329643,0,120,32.074412637318574,122,6930,1852.2973298051481,215,0,0,1.7848289538919186,143,72,,:,,:,0,0
20200523,S08000030,NHS Tayside,2,1711,410.75501140319284,17.044772536310166,1,185,44.41243548193494,139,9342,2242.707958228304,231,3,1.2987012987012987,3.875278396436525,150,81,,:,,:,1,2
20200523,S08000031,NHS Greater Glasgow and Clyde,13,4508,380.34490904795655,18.05541493705916,4,713,60.15659275758497,394,29092,2454.523978266005,856,29,3.387850467289719,3.1696273075583417,515,341,,:,,:,22,7
20200523,S08000032,NHS Lanarkshire,15,2357,356.06381050214515,23.868511692549397,3,320,48.34128950389752,358,13599,2054.353737385945,639,25,3.912363067292645,4.892057833234304,299,340,,:,,:,12,13
20200523,S92000003,Scotland,50,16855,308.3607757043542,14.434687156970362,11,2366,43.28576655689718,2060,114646,2097.4387120380534,3843,104,2.706219099661723,3.22158198009429,2429,1414,14,"",0,"",70,34
20200524,S08000015,NHS Ayrshire and Arran,3,1154,313.59547813799287,10.869860594037881,2,160,43.479442376151525,145,7775,2112.8291529661133,280,6,2.142857142857143,2.728400165357586,196,84,,:,,:,5,1
20200524,S08000016,NHS Borders,1,323,280.28462339465466,3.4710170079833396,0,36,31.239153071850055,25,2417,2097.3620270739325,64,1,1.5625,1.8678160919540232,49,15,,:,,:,1,0
20200524,S08000017,NHS Dumfries and Galloway,0,284,191.51662283363677,4.720480140265695,0,40,26.97417223008969,34,3560,2400.7013284779823,60,0,0,0.9681881051175657,45,15,,:,,:,0,0
20200524,S08000019,NHS Forth Valley,1,976,319.02722845095286,12.094269931029974,0,129,42.166508678455855,109,6532,2135.1289510672373,198,5,2.525252525252525,2.2857142857142856,129,69,,:,,:,4,1
20200524,S08000020,NHS Grampian,5,1343,229.35701477243617,11.100674579455212,0,138,23.56758603022799,235,12226,2087.9514985910682,342,6,1.7543859649122806,2.6607538802660753,215,127,,:,,:,5,1
20200524,S08000022,NHS Highland,1,356,110.95181699183445,1.2466496291217353,0,63,19.63473165866733,82,5511,1717.5715265224708,185,1,0.5405405405405406,2.152317880794702,138,47,,:,,:,1,0
20200524,S08000024,NHS Lothian,8,2914,319.34596543523764,14.24673147102982,1,459,50.301921116943745,360,17511,1919.0347291477165,631,17,2.694136291600634,3.444098303911388,342,289,,:,,:,10,7
20200524,S08000025,NHS Orkney,0,7,31.25,0,0,1,4.464285714285714,2,302,1348.2142857142858,5,0,0,0,5,0,,:,,:,0,0
20200524,S08000026,NHS Shetland,0,54,236.1171840839528,0,0,5,21.862702229995627,3,493,2155.662439877569,5,0,0,0,5,0,,:,,:,0,0
20200524,S08000028,NHS Western Isles,0,6,22.641509433962263,0,0,0,0,7,358,1350.9433962264152,14,0,0,0,14,0,,:,,:,0,0
20200524,S08000029,NHS Fife,2,883,236.01421965626923,7.21674284339668,0,120,32.074412637318574,137,7067,1888.9156175660864,228,2,0.8771929824561403,1.539942252165544,135,93,,:,,:,1,1
20200524,S08000030,NHS Tayside,2,1713,411.2351458408354,16.804705317488896,0,185,44.41243548193494,128,9470,2273.4365622374266,211,5,2.3696682464454977,3.7835459744830624,128,83,,:,,:,2,3
20200524,S08000031,NHS Greater Glasgow and Clyde,12,4520,381.3573622219972,16.958590665181735,2,715,60.325334953258405,466,29558,2493.840909857919,939,28,2.9818956336528224,3.106999476348403,436,503,,:,,:,15,13
20200524,S08000032,NHS Lanarkshire,18,2375,358.7830080367394,24.77491087074748,3,323,48.79448909299656,316,13915,2102.0907607710437,568,25,4.401408450704225,4.9148606811145505,292,276,,:,,:,13,12
20200524,S92000003,Scotland,53,16908,309.3304061470911,13.702890596414198,8,2374,43.432125869008416,2049,116695,2134.924990852543,3733,96,2.5716581837664076,3.112475927757248,2129,1604,8,"",1,"",57,39
20200525,S08000015,NHS Ayrshire and Arran,11,1165,316.5846898013533,12.228593168292617,2,162,44.022935405853424,196,7971,2166.091469876899,356,16,4.49438202247191,2.915811088295688,252,104,,:,,:,12,4
20200525,S08000016,NHS Borders,0,323,280.28462339465466,1.7355085039916698,0,36,31.239153071850055,51,2468,2141.6174939257203,86,0,0,1.6591251885369533,64,22,,:,,:,0,0
20200525,S08000017,NHS Dumfries and Galloway,1,285,192.19097713938902,4.720480140265695,0,40,26.97417223008969,64,3624,2443.8600040461256,114,1,0.8771929824561403,0.9915014164305949,87,27,,:,,:,0,1
20200525,S08000019,NHS Forth Valley,0,976,319.02722845095286,8.498676167750792,0,129,42.166508678455855,164,6696,2188.7359853561275,255,2,0.7843137254901961,1.8078020932445291,179,76,,:,,:,2,0
20200525,S08000020,NHS Grampian,3,1346,229.86935359918027,8.88053966356417,2,140,23.90914524805738,296,12522,2138.502262829818,525,8,1.5238095238095237,2.3063781321184513,330,195,,:,,:,5,3
20200525,S08000022,NHS Highland,0,356,110.95181699183445,1.2466496291217353,1,64,19.946394065947764,163,5674,1768.3724989091818,273,4,1.465201465201465,2.0114942528735633,180,93,,:,,:,4,0
20200525,S08000024,NHS Lothian,18,2932,321.31858979276484,14.794682681454043,0,459,50.301921116943745,477,17988,1971.3092746221878,878,34,3.8724373576309796,3.670863628302891,608,270,,:,,:,26,8
20200525,S08000025,NHS Orkney,0,7,31.25,0,0,1,4.464285714285714,17,319,1424.107142857143,25,0,0,0,25,0,,:,,:,0,0
20200525,S08000026,NHS Shetland,0,54,236.1171840839528,0,0,5,21.862702229995627,8,501,2190.6427634455617,13,0,0,0,13,0,,:,,:,0,0
20200525,S08000028,NHS Western Isles,0,6,22.641509433962263,0,0,0,0,15,373,1407.5471698113206,30,0,0,0,30,0,,:,,:,0,0
20200525,S08000029,NHS Fife,6,889,237.61794028813515,7.75131638735199,0,120,32.074412637318574,168,7235,1933.8197952583325,287,7,2.4390243902439024,1.709819247679531,210,77,,:,,:,7,0
20200525,S08000030,NHS Tayside,5,1718,412.4354819349418,12.963629816348577,2,187,44.89256991957748,136,9606,2306.0857039971193,284,7,2.464788732394366,3.1135531135531136,213,71,,:,,:,3,4
20200525,S08000031,NHS Greater Glasgow and Clyde,37,4557,384.47909284195606,16.367992980324658,3,718,60.57844824676859,1019,30577,2579.815058553542,1859,51,2.743410435718128,2.9495380241648896,1416,443,,:,,:,29,22
20200525,S08000032,NHS Lanarkshire,15,2390,361.0490059822346,23.56637863315004,4,327,49.39875521179528,391,14306,2161.157773883618,672,25,3.7202380952380953,4.590354445090064,361,311,,:,,:,17,8
20200525,S92000003,Scotland,96,17004,311.0867178924259,12.879619465788512,14,2388,43.688254665203075,3165,119860,2192.8283937065494,5658,155,2.7394839165782963,2.9699825295145326,3968,1690,13,"",1,"",105,50
20200526,S08000015,NHS Ayrshire and Arran,28,1193,324.1935922171798,17.935269980162506,2,164,44.56642843555531,307,8278,2249.5176499361396,500,29,5.800000000000001,3.38849487785658,256,244,,:,,:,11,18
20200526,S08000016,NHS Borders,1,324,281.15237764665045,2.603262755987504,0,36,31.239153071850055,80,2548,2211.0378340853867,127,1,0.7874015748031495,1.5479876160990713,58,69,,:,,:,0,1
20200526,S08000017,NHS Dumfries and Galloway,0,285,192.19097713938902,4.046125834513454,0,40,26.97417223008969,92,3716,2505.9006001753323,149,0,0,0.8356545961002786,112,37,,:,,:,0,0
20200526,S08000019,NHS Forth Valley,27,1003,327.8527767790017,14.382375053116725,1,130,42.493380838753964,244,6940,2268.4927924688654,382,28,7.329842931937172,2.653631284916201,141,241,,:,,:,0,28
20200526,S08000020,NHS Grampian,23,1369,233.79728460421828,10.417556143796432,1,141,24.079924856972077,611,13133,2242.848603876697,970,26,2.6804123711340204,2.1624472573839664,386,584,,:,,:,5,21
20200526,S08000022,NHS Highland,10,366,114.06844106463879,4.05161129464564,0,64,19.946394065947764,206,5880,1832.574954808951,444,16,3.6036036036036037,2.4710830704521554,282,162,,:,,:,7,9
20200526,S08000024,NHS Lothian,68,3000,328.7707262545343,18.739931396508453,2,461,50.521101601113436,746,18734,2053.0635952174816,1234,85,6.888168557536467,4.318766066838046,511,723,,:,,:,15,70
20200526,S08000025,NHS Orkney,0,7,31.25,0,0,1,4.464285714285714,11,330,1473.2142857142858,14,0,0,0,14,0,,:,,:,0,0
20200526,S08000026,NHS Shetland,0,54,236.1171840839528,0,0,5,21.862702229995627,14,515,2251.8583296895495,21,0,0,0,21,0,,:,,:,0,0
20200526,S08000028,NHS Western Isles,0,6,22.641509433962263,0,0,0,0,10,383,1445.2830188679245,23,0,0,0,22,1,,:,,:,0,0
20200526,S08000029,NHS Fife,17,906,242.1618154117553,9.622323791195575,0,120,32.074412637318574,301,7536,2014.2731136236068,493,17,3.4482758620689653,1.8266978922716628,287,206,,:,,:,8,9
20200526,S08000030,NHS Tayside,18,1736,416.7566918737246,12.963629816348577,4,191,45.85283879486256,247,9853,2365.382307045973,419,23,5.4892601431980905,3.2779316712834716,252,167,,:,,:,10,13
20200526,S08000031,NHS Greater Glasgow and Clyde,118,4675,394.4348823866896,22.52708312240559,1,719,60.66281934460531,1426,32003,2700.128244068712,2375,142,5.978947368421053,3.4400948991696323,1068,1307,,:,,:,16,126
20200526,S08000032,NHS Lanarkshire,168,2558,386.42818297178076,42.147561786210645,3,330,49.85195480089431,795,15101,2281.2556649948638,1450,186,12.827586206896552,6.369648451096414,457,993,,:,,:,12,174
20200526,S92000003,Scotland,478,17482,319.83168679107206,18.294914013904133,14,2402,43.94438346139773,5090,124950,2285.949506037322,8603,553,6.427990235964199,3.576278859212313,3867,4736,14,"",0,"",84,469
20200527,S08000015,NHS Ayrshire and Arran,6,1199,325.8240713062855,15.761297861354928,2,166,45.10992146525721,204,8482,2304.953938965733,364,8,2.197802197802198,3.133903133903134,251,113,,:,,:,8,0
20200527,S08000016,NHS Borders,4,328,284.6233946546338,6.074279763970844,0,36,31.239153071850055,47,2595,2251.822283929191,89,5,5.617977528089887,1.9169329073482428,67,22,,:,,:,3,2
20200527,S08000017,NHS Dumfries and Galloway,0,285,192.19097713938902,4.046125834513454,0,40,26.97417223008969,53,3769,2541.641378380201,93,0,0,0.8426966292134831,72,21,,:,,:,0,0
20200527,S08000019,NHS Forth Valley,5,1008,329.4871375804923,14.055502892818618,0,130,42.493380838753964,211,7151,2337.4628182917663,391,7,1.7902813299232736,2.6220614828209765,330,61,,:,,:,7,0
20200527,S08000020,NHS Grampian,8,1377,235.16352147553584,10.759115361625822,2,143,24.42148407480147,295,13428,2293.228588506532,497,10,2.0120724346076457,2.228786251342642,264,233,,:,,:,10,0
20200527,S08000022,NHS Highland,1,367,114.38010347191923,4.05161129464564,1,65,20.258056473228198,134,6014,1874.337717384529,281,4,1.4234875444839856,2.2665947112790072,210,71,,:,,:,2,2
20200527,S08000024,NHS Lothian,7,3007,329.5378579491282,15.89058510230249,5,466,51.06905281153766,411,19145,2098.105184714353,727,24,3.3012379642365883,4.121705289226959,483,244,,:,,:,21,3
20200527,S08000025,NHS Orkney,1,8,35.714285714285715,4.464285714285714,0,1,4.464285714285714,12,342,1526.7857142857142,19,1,5.263157894736842,1.0869565217391304,18,1,,:,,:,1,0
20200527,S08000026,NHS Shetland,0,54,236.1171840839528,0,0,5,21.862702229995627,18,533,2330.5640577175336,25,0,0,0,25,0,,:,,:,0,0
20200527,S08000028,NHS Western Isles,0,6,22.641509433962263,0,0,0,0,7,390,1471.698113207547,17,0,0,0,16,1,,:,,:,0,0
20200527,S08000029,NHS Fife,0,906,242.1618154117553,8.553176703284954,0,120,32.074412637318574,150,7686,2054.3661294202548,271,0,0,1.6650808753568032,196,75,,:,,:,0,0
20200527,S08000030,NHS Tayside,1,1737,416.99675909254586,11.043092065778417,3,194,46.57304045132637,172,10025,2406.6738686832314,267,1,0.37453183520599254,3.0155642023346303,188,79,,:,,:,1,0
20200527,S08000031,NHS Greater Glasgow and Clyde,19,4694,396.03793324558734,21.936485437548512,2,721,60.83156154027876,754,32757,2763.7440518376025,1394,30,2.1520803443328553,3.532089212562586,945,449,,:,,:,18,12
20200527,S08000032,NHS Lanarkshire,14,2572,388.5431143875763,40.939029548613206,1,331,50.00302133059399,362,15463,2335.941748746148,691,19,2.7496382054992763,6.244376462119849,398,293,,:,,:,13,6
20200527,S92000003,Scotland,66,17548,321.03915111598974,17.288693743139408,16,2418,44.237102085620194,2830,127780,2337.7241126966705,5126,109,2.126414358174015,3.5121645281835527,3463,1663,11,"",0,"",84,25
20200528,S08000015,NHS Ayrshire and Arran,16,1215,330.17201554390067,19.022256039566294,1,167,45.381667980108155,266,8748,2377.238511916085,403,17,4.218362282878412,3.464755077658303,295,108,,:,,:,14,3
20200528,S08000016,NHS Borders,0,328,284.6233946546338,6.074279763970844,0,36,31.239153071850055,50,2645,2295.209996528983,91,0,0,1.65016501650165,66,25,,:,,:,0,0
20200528,S08000017,NHS Dumfries and Galloway,0,285,192.19097713938902,3.371771528761211,0,40,26.97417223008969,81,3850,2596.264077146133,119,0,0,0.6784260515603799,98,21,,:,,:,0,0
20200528,S08000019,NHS Forth Valley,1,1009,329.8140097407904,12.094269931029974,1,131,42.820252999052066,180,7331,2396.2998071454253,328,2,0.6097560975609756,2.253267237494367,274,54,,:,,:,2,0
20200528,S08000020,NHS Grampian,2,1379,235.50508069336524,10.07599692596704,1,144,24.592263683716165,270,13698,2339.3390829135,436,2,0.45871559633027525,2.0759355367385957,257,179,,:,,:,2,0
20200528,S08000022,NHS Highland,0,367,114.38010347191923,3.7399488873652063,0,65,20.258056473228198,146,6160,1919.8404288474726,331,3,0.906344410876133,2.1409921671018277,234,97,,:,,:,3,0
20200528,S08000024,NHS Lothian,9,3016,330.5241701278918,14.904272923538887,2,468,51.28823329570734,367,19512,2138.324803559491,680,16,2.3529411764705883,4.073059360730594,465,215,,:,,:,12,4
20200528,S08000025,NHS Orkney,0,8,35.714285714285715,4.464285714285714,0,1,4.464285714285714,6,348,1553.5714285714287,16,1,6.25,2.197802197802198,16,0,,:,,:,1,0
20200528,S08000026,NHS Shetland,0,54,236.1171840839528,0,0,5,21.862702229995627,12,545,2383.0345430695234,20,0,0,0,20,0,,:,,:,0,0
20200528,S08000028,NHS Western Isles,0,6,22.641509433962263,0,0,0,0,10,400,1509.433962264151,15,0,0,0,15,0,,:,,:,0,0
20200528,S08000029,NHS Fife,2,908,242.69638895571057,8.285889931307299,2,122,32.60898618127389,128,7814,2088.5788362333947,216,3,1.3888888888888888,1.6377171215880892,167,49,,:,,:,3,0
20200528,S08000030,NHS Tayside,2,1739,417.4768935301884,7.922218221101908,2,196,47.05317488896891,126,10151,2436.9223382547116,251,5,1.9920318725099602,2.5373134328358207,191,60,,:,,:,5,0
20200528,S08000031,NHS Greater Glasgow and Clyde,13,4707,397.13475751746483,20.502176774324187,5,726,61.25341702946238,726,33483,2824.997468867065,1398,35,2.503576537911302,3.5866202629543693,953,445,,:,,:,14,21
20200528,S08000032,NHS Lanarkshire,10,2582,390.0537796845731,38.521965073418336,2,333,50.305154389993355,335,15798,2386.549036195541,638,21,3.2915360501567394,6.044460775307734,400,238,,:,,:,13,8
20200528,S92000003,Scotland,55,17603,322.0453713867545,16.264178558360776,16,2434,44.52982070984266,2703,130483,2387.175265276253,4942,105,2.1246458923512748,3.4293994525841245,3451,1491,6,"",0,"",69,36
20200529,S08000015,NHS Ayrshire and Arran,1,1216,330.4437620587516,17.935269980162506,0,167,45.381667980108155,144,8892,2416.370010054621,259,2,0.7722007722007722,3.3620336203362036,177,82,,:,,:,1,1
20200529,S08000016,NHS Borders,0,328,284.6233946546338,6.074279763970844,0,36,31.239153071850055,51,2696,2339.4654633807704,108,0,0,1.2364760432766615,83,25,,:,,:,0,0
20200529,S08000017,NHS Dumfries and Galloway,0,285,192.19097713938902,2.023062917256727,0,40,26.97417223008969,54,3904,2632.6792096567538,96,1,1.0416666666666665,0.5412719891745602,71,25,,:,,:,0,1
20200529,S08000019,NHS Forth Valley,11,1020,333.40960350406954,15.03611937371294,0,131,42.820252999052066,147,7478,2444.3500147092473,411,16,3.8929440389294405,2.8352835283528353,328,83,,:,,:,11,5
20200529,S08000020,NHS Grampian,1,1380,235.67586030227992,8.368200836820085,1,145,24.76304329263086,301,13999,2390.7437451968235,479,2,0.41753653444676403,1.7639077340569878,309,170,,:,,:,1,1
20200529,S08000022,NHS Highland,0,367,114.38010347191923,3.7399488873652063,0,65,20.258056473228198,107,6267,1953.1883064264787,246,0,0,1.9321148825065273,178,68,,:,,:,0,0
20200529,S08000024,NHS Lothian,9,3025,331.51048230665543,13.917960744775284,3,471,51.61700402196188,373,19885,2179.2019638571383,648,15,2.314814814814815,3.879149571055576,438,210,,:,,:,8,7
20200529,S08000025,NHS Orkney,0,8,35.714285714285715,4.464285714285714,0,1,4.464285714285714,4,352,1571.4285714285716,8,0,0,2.1052631578947367,8,0,,:,,:,0,0
20200529,S08000026,NHS Shetland,0,54,236.1171840839528,0,0,5,21.862702229995627,12,557,2435.505028421513,17,0,0,0,14,3,,:,,:,0,0
20200529,S08000028,NHS Western Isles,0,6,22.641509433962263,0,0,0,0,14,414,1562.264150943396,27,0,0,0,27,0,,:,,:,0,0
20200529,S08000029,NHS Fife,0,908,242.69638895571057,7.21674284339668,0,122,32.60898618127389,93,7907,2113.4365060273167,194,2,1.0309278350515463,1.628151260504202,152,42,,:,,:,2,0
20200529,S08000030,NHS Tayside,1,1740,417.7169607490097,7.442083783459369,2,198,47.53330932661145,127,10278,2467.4108750450127,257,1,0.38910505836575876,2.34375,205,52,,:,,:,1,0
20200529,S08000031,NHS Greater Glasgow and Clyde,5,4712,397.55661300664843,18.308528230569337,3,729,61.506530322972566,572,34055,2873.2577368296716,1118,14,1.2522361359570662,3.3101921722507295,789,329,,:,,:,9,5
20200529,S08000032,NHS Lanarkshire,2,2584,390.35591274397245,36.558100187322495,2,335,50.607287449392715,281,16079,2428.9987310411507,562,8,1.4234875444839856,5.919540229885058,387,175,,:,,:,5,3
20200529,S92000003,Scotland,30,17633,322.5942188071716,15.148188803512623,11,2445,44.731064763995604,2280,132763,2428.8876692279546,4431,61,1.3766644098397653,3.255724350506385,3166,1265,10,"",0,"",38,23
20200530,S08000015,NHS Ayrshire and Arran,2,1218,330.9872550884535,18.207016495013452,1,168,45.6534144949591,155,9047,2458.490719856518,278,3,1.079136690647482,3.3196721311475406,217,61,,:,,:,2,1
20200530,S08000016,NHS Borders,2,330,286.3589031586255,6.942034015966679,1,37,32.10690732384589,33,2729,2368.101353696633,72,2,2.7777777777777777,1.4128728414442702,58,14,,:,,:,0,2
20200530,S08000017,NHS Dumfries and Galloway,0,285,192.19097713938902,0.6743543057522422,0,40,26.97417223008969,40,3944,2659.6533818868434,77,0,0,0.2824858757062147,64,13,,:,,:,0,0
20200530,S08000019,NHS Forth Valley,6,1026,335.3708364658582,16.670480175203476,0,131,42.820252999052066,176,7654,2501.8795149217144,430,6,1.3953488372093024,2.7557411273486427,390,40,,:,,:,5,1
20200530,S08000020,NHS Grampian,5,1385,236.5297583468534,8.026641618990693,0,145,24.76304329263086,216,14215,2427.6321407223977,424,13,3.0660377358490565,1.8241219711407568,317,107,,:,,:,11,2
20200530,S08000022,NHS Highland,1,368,114.69176587919965,4.05161129464564,0,65,20.258056473228198,88,6355,1980.614598267157,145,3,2.0689655172413794,1.627296587926509,103,42,,:,,:,2,1
20200530,S08000024,NHS Lothian,8,3033,332.38720424333417,13.917960744775284,2,473,51.836184506131566,180,20065,2198.92820743241,414,15,3.6231884057971016,3.952417498081351,290,124,,:,,:,12,3
20200530,S08000025,NHS Orkney,1,9,40.17857142857143,8.928571428571429,0,1,4.464285714285714,2,354,1580.3571428571427,4,1,25,3.296703296703297,3,1,,:,,:,0,1
20200530,S08000026,NHS Shetland,0,54,236.1171840839528,0,0,5,21.862702229995627,2,559,2444.250109313511,4,0,0,0,3,1,,:,,:,0,0
20200530,S08000028,NHS Western Isles,0,6,22.641509433962263,0,0,0,0,4,418,1577.3584905660377,8,0,0,0,8,0,,:,,:,0,0
20200530,S08000029,NHS Fife,2,910,243.23096249966588,7.75131638735199,0,122,32.60898618127389,82,7989,2135.3540213294846,165,3,1.8181818181818181,1.8338727076591153,117,48,,:,,:,2,1
20200530,S08000030,NHS Tayside,0,1740,417.7169607490097,6.961949345816829,0,198,47.53330932661145,97,10375,2490.6973952706758,170,1,0.5882352941176471,2.3130715438407745,137,33,,:,,:,1,0
20200530,S08000031,NHS Greater Glasgow and Clyde,4,4716,397.8940973979953,17.54918835003881,0,729,61.506530322972566,302,34357,2898.7378083763624,671,13,1.9374068554396422,3.208939922083248,464,207,,:,,:,5,8
20200530,S08000032,NHS Lanarkshire,9,2593,391.7155115112696,35.651701009124416,2,337,50.90942050879207,195,16274,2458.456704332588,407,19,4.668304668304668,6.07457898957498,289,118,,:,,:,9,10
20200530,S92000003,Scotland,40,17673,323.3260153677278,14.965239663373582,6,2451,44.840834248079034,1572,134335,2457.647274057812,3269,79,2.4166411746711534,3.2380739332252113,2460,809,4,"",0,"",49,30
20200531,S08000015,NHS Ayrshire and Arran,3,1221,331.80249463300635,18.207016495013452,0,168,45.6534144949591,112,9159,2488.926329519824,252,5,1.984126984126984,3.316749585406302,198,54,,:,,:,3,2
20200531,S08000016,NHS Borders,0,330,286.3589031586255,6.074279763970844,0,37,32.10690732384589,60,2789,2420.166608816383,98,0,0,1.1922503725782414,84,14,,:,,:,0,0
20200531,S08000017,NHS Dumfries and Galloway,0,285,192.19097713938902,0.6743543057522422,0,40,26.97417223008969,49,3993,2692.6967428687035,94,0,0,0.2695417789757413,80,14,,:,,:,0,0
20200531,S08000019,NHS Forth Valley,0,1026,335.3708364658582,16.34360801490537,0,131,42.820252999052066,208,7862,2569.8689242637206,332,0,0,2.4120205614867536,303,29,,:,,:,0,0
20200531,S08000020,NHS Grampian,2,1387,236.87131756468278,7.514302792246605,0,145,24.76304329263086,176,14391,2457.689351891384,336,11,3.273809523809524,1.9634578674665941,252,84,,:,,:,11,0
20200531,S08000022,NHS Highland,0,368,114.69176587919965,3.7399488873652063,0,65,20.258056473228198,54,6409,1997.4443682603003,125,0,0,1.6260162601626018,96,29,,:,,:,0,0
20200531,S08000024,NHS Lothian,2,3035,332.60638472750384,13.260419292266217,0,473,51.836184506131566,180,20245,2218.6544510076824,377,6,1.5915119363395225,3.933037515127067,245,132,,:,,:,4,2
20200531,S08000025,NHS Orkney,0,9,40.17857142857143,8.928571428571429,0,1,4.464285714285714,0,354,1580.3571428571427,4,0,0,3.3333333333333335,4,0,,:,,:,0,0
20200531,S08000026,NHS Shetland,0,54,236.1171840839528,0,0,5,21.862702229995627,3,562,2457.3677306515087,5,0,0,0,5,0,,:,,:,0,0
20200531,S08000028,NHS Western Isles,0,6,22.641509433962263,0,0,0,0,4,422,1592.4528301886794,13,0,0,0,13,0,,:,,:,0,0
20200531,S08000029,NHS Fife,0,910,243.23096249966588,7.21674284339668,0,122,32.60898618127389,65,8054,2152.727661508032,140,0,0,1.8120045300113252,106,34,,:,,:,0,0
20200531,S08000030,NHS Tayside,0,1740,417.7169607490097,6.481814908174289,2,200,48.01344376425399,121,10496,2519.7455287480493,256,1,0.390625,2.0483193277310923,216,40,,:,,:,1,0
20200531,S08000031,NHS Greater Glasgow and Clyde,8,4724,398.56906618068916,17.211703958691913,2,731,61.67527251864602,425,34782,2934.595524956971,852,16,1.8779342723004695,3.113685734974656,632,220,,:,,:,10,6
20200531,S08000032,NHS Lanarkshire,8,2601,392.924043748867,34.141035712127625,2,339,51.211553568191434,215,16489,2490.936008218019,423,15,3.546099290780142,6.049969027462317,255,168,,:,,:,8,7
20200531,S92000003,Scotland,23,17696,323.74679839004756,14.416392242956459,6,2457,44.950603732162456,1672,136007,2488.23637028906,3309,54,1.6319129646418857,3.1580734619955857,2489,820,11,"",0,"",37,17
20200601,S08000015,NHS Ayrshire and Arran,5,1226,333.1612272072611,16.576537405907768,0,168,45.6534144949591,142,9301,2527.514334628658,304,7,2.302631578947368,3.0084745762711864,235,69,,:,,:,5,2
20200601,S08000016,NHS Borders,0,330,286.3589031586255,6.074279763970844,0,37,32.10690732384589,52,2841,2465.2898299201665,89,0,0,1.1869436201780417,73,16,,:,,:,0,0
20200601,S08000017,NHS Dumfries and Galloway,0,285,192.19097713938902,0,0,40,26.97417223008969,55,4048,2729.7862296850767,103,0,0,0.13679890560875513,88,15,,:,,:,0,0
20200601,S08000019,NHS Forth Valley,2,1028,336.0245807864544,16.997352335501585,0,131,42.820252999052066,192,8054,2632.628379040957,333,3,0.9009009009009009,2.3782125047947833,292,41,,:,,:,3,0
20200601,S08000020,NHS Grampian,2,1389,237.21287678251218,7.343523183331911,0,145,24.76304329263086,223,14614,2495.7732046793612,433,5,1.1547344110854503,1.93006993006993,327,106,,:,,:,2,3
20200601,S08000022,NHS Highland,1,369,115.00342828648009,4.05161129464564,0,65,20.258056473228198,150,6559,2044.1937293523654,287,6,2.0905923344947737,1.7213555675094134,216,71,,:,,:,6,0
20200601,S08000024,NHS Lothian,6,3041,333.26392618001296,11.94533638724808,1,474,51.945774748216415,308,20553,2252.4082455698144,604,14,2.3178807947019866,3.736122971818958,408,196,,:,,:,11,3
20200601,S08000025,NHS Orkney,0,9,40.17857142857143,8.928571428571429,0,1,4.464285714285714,17,371,1656.25,23,0,0,3.4090909090909087,23,0,,:,,:,0,0
20200601,S08000026,NHS Shetland,0,54,236.1171840839528,0,0,5,21.862702229995627,13,575,2514.2107564494972,21,1,4.761904761904762,0.8849557522123894,21,0,,:,,:,1,0
20200601,S08000028,NHS Western Isles,0,6,22.641509433962263,0,0,0,0,10,432,1630.188679245283,29,0,0,0,29,0,,:,,:,0,0
20200601,S08000029,NHS Fife,5,915,244.56739635955418,6.949456071419026,1,123,32.876272953251544,221,8275,2211.7980381150937,339,12,3.5398230088495577,2.035203520352035,294,45,,:,,:,11,1
20200601,S08000030,NHS Tayside,1,1741,417.957027967831,5.5215460328892085,0,200,48.01344376425399,169,10665,2560.316888728844,322,3,0.9316770186335404,1.8022657054582905,257,65,,:,,:,2,1
20200601,S08000031,NHS Greater Glasgow and Clyde,9,4733,399.32840606121965,14.84931321926361,1,732,61.759643616482734,553,35335,2981.25274206068,1138,21,1.845342706502636,3.0292868321037334,822,316,,:,,:,13,8
20200601,S08000032,NHS Lanarkshire,7,2608,393.98150945676474,32.932503474530186,0,339,51.211553568191434,292,16781,2535.047434890326,654,16,2.4464831804281344,5.886010362694301,462,192,,:,,:,11,5
20200601,S92000003,Scotland,38,17734,324.44200512257595,13.355287230150019,3,2460,45.00548847420417,2397,138404,2532.0892791803876,4682,88,1.8795386586928662,3.0527908736394855,3547,1135,6,"",1,"",65,23
