Date,Country,SIMDQuintile,DailyPositive,CumulativePositive,CrudeRatePositive,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,CumulativeNegative,CrudeRateNegative
20200318,S92000003,3,4,45,4.12134333812325,0,1,0.09158540751385,1195,109.44456197905076
20200318,S92000003,4,9,80,7.22908985758693,0,1,0.09036362321983663,1183,106.90016626906673
20200318,S92000003,5,11,94,8.608957345363892,0,1,0.09158465261025418,1262,115.57983159414079
20200319,S92000003,1,11,59,5.432215616607111,1,2,0.1841429022578682,1571,144.64424972355548
20200319,S92000003,2,10,54,4.968788646133914,1,2,0.1840292091160709,1345,123.75964313055769
20200319,S92000003,3,9,54,4.9456120057479005,0,1,0.09158540751385,1325,121.35066495585124
20200319,S92000003,4,9,89,8.042362466565459,0,1,0.09036362321983663,1286,116.2076194607099
20200319,S92000003,5,9,103,9.43321921885618,1,2,0.18316930522050837,1366,125.10463546560722
20200320,S92000003,1,10,69,6.352930127896452,3,5,0.4603572556446705,1678,154.49589499435143
20200320,S92000003,2,12,66,6.07296390083034,1,3,0.27604381367410635,1448,133.23714740003533
20200320,S92000003,3,23,77,7.05207637856645,0,1,0.09158540751385,1454,133.1651825251379
20200320,S92000003,4,20,109,9.849634930962193,1,2,0.18072724643967325,1404,126.87052700065063
20200320,S92000003,5,17,120,10.990158313230502,0,2,0.18316930522050837,1479,135.45370121056595
20200321,S92000003,1,6,75,6.905358834670057,2,7,0.6445001579025387,1778,163.70304010724482
20200321,S92000003,2,14,80,7.361168364642836,1,4,0.3680584182321418,1535,141.2424179965844
20200321,S92000003,3,15,92,8.4258574912742,1,2,0.1831708150277,1535,140.58360053375975
20200321,S92000003,4,11,120,10.843634786380393,1,3,0.27109086965950985,1491,134.73216222077642
20200321,S92000003,5,20,140,12.821851365435585,1,3,0.27475395783076256,1557,142.59730411416575
20200322,S92000003,1,11,86,7.918144797088333,0,7,0.6445001579025387,1864,171.62118490433315
20200322,S92000003,2,14,94,8.649372828455332,2,6,0.5520876273482127,1617,148.78761557034332
20200322,S92000003,3,15,107,9.79963860398195,0,2,0.1831708150277,1594,145.9871395770769
20200322,S92000003,4,14,134,12.108725511458108,1,4,0.3614544928793465,1564,141.32870671582447
20200322,S92000003,5,18,158,14.470375112420161,2,5,0.4579232630512709,1614,147.81762931295026
20200323,S92000003,1,25,111,10.219931075311685,1,8,0.7365716090314728,1980,182.3014732352895
20200323,S92000003,2,31,125,11.501825569754432,1,7,0.6441022319062482,1737,159.82936811730758
20200323,S92000003,3,30,137,12.54720082939745,1,3,0.27475622254155,1721,157.61848633133584
20200323,S92000003,4,16,150,13.554543482975493,0,4,0.3614544928793465,1686,152.35306874864455
20200323,S92000003,5,30,188,17.217914690727785,1,6,0.5495079156615251,1710,156.60975596353467
20200324,S92000003,1,33,144,13.25828896256651,1,9,0.8286430601604069,2121,195.28354784446924
20200324,S92000003,2,35,160,14.722336729285672,3,10,0.9201460455803545,1860,171.14716447794595
20200324,S92000003,3,25,162,14.8368360172437,1,4,0.3663416300554,1856,169.98251634570562
20200324,S92000003,4,29,179,16.175088556350758,1,5,0.4518181160991831,1814,163.91961252078363
20200324,S92000003,5,40,228,20.881300795137953,1,7,0.6410925682717793,1859,170.25586920246255
20200325,S92000003,1,42,186,17.125289909981742,1,10,0.920714511289341,2246,206.79247923558597
20200325,S92000003,2,33,193,17.75881867970084,1,11,1.01216065013839,1973,181.54481479300395
20200325,S92000003,3,33,195,17.85915446520075,4,8,0.7326832601108,1992,182.4381317675892
20200325,S92000003,4,40,219,19.789633485144222,1,6,0.5421817393190197,1964,177.47415600375913
20200325,S92000003,5,35,263,24.08676363649685,4,11,1.0074311787127959,2006,183.7188131361699
20200326,S92000003,1,53,239,22.00507681981525,1,11,1.0127859624182751,2388,219.8666252958946
20200326,S92000003,2,38,231,21.25537365290619,4,15,1.3802190683705318,2125,195.53103468582535
20200326,S92000003,3,32,227,20.78988750564395,1,9,0.82426866762465,2135,195.53484504206978
20200326,S92000003,4,45,264,23.85599653003687,4,10,0.9036362321983662,2141,193.4685173136702
20200326,S92000003,5,47,310,28.3912423091788,2,13,1.1906004839333044,2149,196.81541845943624
20200327,S92000003,1,60,299,27.529363887551295,1,12,1.1048574135472091,2528,232.7566284539454
20200327,S92000003,2,51,282,25.948118485366,6,21,1.9323066957187447,2265,208.4130793239503
20200327,S92000003,3,43,270,24.7280600287395,2,11,1.00743948265235,2279,208.72314372406413
20200327,S92000003,4,52,316,28.554904937468372,1,11,0.9939998554182028,2256,203.86033398395142
20200327,S92000003,5,65,375,34.34424472884532,1,14,1.2821851365435586,2319,212.38480940317947
20200328,S92000003,1,42,341,31.39636483496653,9,21,1.933500473707616,2643,243.34484533377284
20200328,S92000003,2,41,323,29.72071727224545,7,28,2.5764089276249926,2394,220.2829633119369
20200328,S92000003,3,37,307,28.11672010675195,8,19,1.74012274276315,2408,220.5376612933508
20200328,S92000003,4,36,352,31.80799537338249,2,13,1.174727101857876,2373,214.43287790067228
20200328,S92000003,5,47,422,38.64872340152727,3,17,1.556939094374321,2452,224.56556820034325
20200329,S92000003,1,50,391,35.99993739141323,6,27,2.4859291804812207,2722,250.61848997295863
20200329,S92000003,2,48,371,34.13741829103115,3,31,2.852452741299099,2474,227.6441316765797
20200329,S92000003,3,38,345,31.59696559227825,3,22,2.0148789653047,2494,228.4140063395419
20200329,S92000003,4,24,376,33.976722330658575,2,15,1.3554543482975492,2451,221.48124051181955
20200329,S92000003,5,34,456,41.76260159027591,6,23,2.106447010035846,2522,230.97649388306107
20200330,S92000003,1,67,458,42.168724617051815,7,34,3.130429338383759,2880,265.1657792513302
20200330,S92000003,2,73,444,40.854484423767744,5,36,3.3125257640892762,2618,240.89423473293684
20200330,S92000003,3,46,391,35.80989433791535,11,33,3.02231844795705,2659,243.52559857932715
20200330,S92000003,4,64,440,39.75999421672812,2,17,1.5361815947372226,2639,238.46960167714886
20200330,S92000003,5,63,519,47.53243470472192,5,28,2.564370273087117,2718,248.9270857946709
20200331,S92000003,1,84,542,49.90272651188228,12,46,4.2352867519309685,3045,280.3575686876043
20200331,S92000003,2,79,523,48.12363818385254,8,44,4.04864260055356,2801,257.7329073670573
20200331,S92000003,3,42,433,39.65648145349705,11,44,4.0297579306094,2847,260.74365519193094
20200331,S92000003,4,63,503,45.45290247957782,3,20,1.8072724643967324,2845,257.08450806043516
20200331,S92000003,5,69,588,53.85177573482946,4,32,2.930708883528134,2947,269.8999712424191
20200401,S92000003,1,75,617,56.80808534655234,13,59,5.432215616607111,3206,295.18107231936267
20200401,S92000003,2,81,604,55.57682115305341,10,54,4.968788646133914,2968,273.0993463282492
20200401,S92000003,3,72,505,46.25063079449425,7,51,4.67085578320635,3020,276.587930691827
20200401,S92000003,4,67,570,51.50726523530688,10,30,2.7109086965950984,3026,273.4403238632256
20200401,S92000003,5,88,676,61.91122516453183,6,38,3.480216799189659,3107,284.55351566005976
20200402,S92000003,1,68,685,63.06894402331986,8,67,6.168787225638585,3372,310.4649332067658
20200402,S92000003,2,91,695,63.95015016783464,9,63,5.796920087156233,3124,287.45362463930275
20200402,S92000003,3,79,584,53.4858779880884,8,59,5.40353904331715,3156,289.0435461137106
20200402,S92000003,4,70,640,57.83271886069544,8,38,3.4338176823537916,3175,286.90450372298125
20200402,S92000003,5,45,721,66.03253453199328,3,41,3.754970757020421,3268,299.2986447303107
20200403,S92000003,1,91,776,71.44744607605286,18,85,7.826073345959399,3549,326.7615800565871
20200403,S92000003,2,89,784,72.1394499734998,11,74,6.809080737294623,3288,302.54401978682057
20200403,S92000003,3,71,655,59.988441921571756,10,69,6.31939311845565,3344,306.26160272631444
20200403,S92000003,4,71,711,64.24853610930384,11,49,4.427817537771995,3327,300.6397744523964
20200403,S92000003,5,53,774,70.88652112033674,8,49,4.487647977902455,3437,314.7764510214436
20200404,S92000003,1,56,832,76.60344733927316,5,90,8.286430601604069,3691,339.8357261168957
20200404,S92000003,2,64,848,78.02838466521406,9,83,7.637212178316942,3406,313.40174312466877
20200404,S92000003,3,42,697,63.835029037153454,2,71,6.50256393348335,3436,314.6874602175886
20200404,S92000003,4,46,757,68.40526277741633,4,53,4.789272030651341,3434,310.308682136919
20200404,S92000003,5,42,816,74.73307652996742,7,56,5.128740546174234,3539,324.11808558768956
20200405,S92000003,1,61,893,82.21980585813814,13,103,9.483359466280213,3798,349.6873713876917
20200405,S92000003,2,46,894,82.2610564748837,15,98,9.017431246687474,3526,324.443495671633
20200405,S92000003,3,58,755,69.14698267295675,5,76,6.9604909710526,3530,323.2964885238905
20200405,S92000003,4,32,789,71.2968987204511,8,61,5.512181016410034,3520,318.07995373382494
20200405,S92000003,5,28,844,77.29744680305454,6,62,5.67824846183576,3623,331.8111964069509
20200406,S92000003,1,101,994,91.51902242216049,20,123,11.324788488858895,4000,368.2858045157364
20200406,S92000003,2,88,982,90.35834167599081,14,112,10.30563571049997,3687,339.2578470054767
20200406,S92000003,3,75,830,76.0158882364955,14,90,8.2426866762465,3698,338.6828369862173
20200406,S92000003,4,57,846,76.44762524398178,8,69,6.235090002168728,3666,331.27304272392104
20200406,S92000003,5,78,922,84.44104970665435,7,69,6.319341030107538,3777,345.9152329089301
20200407,S92000003,1,95,1089,100.26581027940922,17,140,12.890003158050773,4184,385.22695152346023
20200407,S92000003,2,71,1053,96.89137859961133,13,125,11.501825569754432,3846,353.88816913020435
20200407,S92000003,3,70,900,82.42686676246501,10,100,9.158540751385,3843,351.9627210757256
20200407,S92000003,4,67,913,82.50198799971083,6,75,6.777271741487747,3829,346.0023133087544
20200407,S92000003,5,44,966,88.47077442150554,3,72,6.594094987938302,3925,359.46976149524767
20200408,S92000003,1,77,1166,107.35531201633715,20,160,14.731432180629456,4359,401.3394554710237
20200408,S92000003,2,74,1127,103.70045933690596,17,142,13.066073847241034,4036,371.37094399623106
20200408,S92000003,3,59,959,87.83040580578216,9,109,9.98280941900965,3998,366.15845924037234
20200408,S92000003,4,72,985,89.00816887153907,5,80,7.22908985758693,3955,357.3881298344538
20200408,S92000003,5,55,1021,93.50793031506952,2,74,6.77726429315881,4052,371.10101237674996
20200409,S92000003,1,82,1248,114.90517100890975,20,180,16.572861203208138,4521,416.25503055391107
20200409,S92000003,2,69,1196,110.04946705141039,16,158,14.538307520169601,4207,387.1054413756551
20200409,S92000003,3,48,1007,92.22650536644694,7,116,10.623907271606601,4166,381.54480770269913
20200409,S92000003,4,54,1039,93.88780452541025,16,96,8.674907829104315,4126,372.8403094050459
20200409,S92000003,5,49,1070,97.99557829297197,7,81,7.418356861430588,4187,383.46494047913427
20200410,S92000003,1,73,1321,121.62638694132194,20,200,18.41429022578682,4701,432.82789175711923
20200410,S92000003,2,78,1274,117.22660620693718,11,169,15.55046817030799,4383,403.30001177786943
20200410,S92000003,3,56,1063,97.35528818722256,7,123,11.265005124203551,4339,397.38908320259515
20200410,S92000003,4,64,1103,99.6710764114798,14,110,9.93999855418203,4271,385.9430347719222
20200410,S92000003,5,53,1123,102.84956488131544,5,86,7.87628012448186,4320,395.6456992762981
20200411,S92000003,1,47,1368,125.95374514438186,14,214,19.703290541591898,4830,444.7051089527517
20200411,S92000003,2,41,1315,120.99920499381662,15,184,16.930687238678523,4504,414.4337789293916
20200411,S92000003,3,29,1092,100.0112650051242,8,131,11.997688384314351,4436,406.27286773143857
20200411,S92000003,4,28,1131,102.20125786163521,7,117,10.572543916720885,4399,397.5095785440613
20200411,S92000003,5,36,1159,106.14661237528459,6,92,8.425788040143384,4401,403.0640561377287
20200412,S92000003,1,56,1424,131.10974640760216,12,226,20.808147955139106,4949,455.6616116370949
20200412,S92000003,2,52,1367,125.78396443083447,8,192,17.666804075142807,4617,424.8314292444497
20200412,S92000003,3,36,1128,103.3083396756228,18,149,13.64622571956365,4519,413.8744565550882
20200412,S92000003,4,35,1166,105.36398467432949,4,121,10.933998409600232,4474,404.28685028554906
20200412,S92000003,5,41,1200,109.90158313230502,7,99,9.066880608415163,4474,409.7497357782772
20200413,S92000003,1,79,1503,138.38339104678795,10,236,21.728862466428446,5106,470.1168294643375
20200413,S92000003,2,73,1440,132.50103056357105,10,202,18.58695012072316,4790,440.7499558329898
20200413,S92000003,3,76,1204,110.2688306466754,7,156,14.2873235721606,4679,428.5281217573041
20200413,S92000003,4,74,1240,112.05089279259742,7,128,11.566543772139088,4612,416.7570302898865
20200413,S92000003,5,54,1254,114.84715437325875,7,106,9.707973176686943,4606,421.83890992283074
20200414,S92000003,1,82,1585,145.93325003936056,12,248,22.833719879975657,5285,486.59761921641666
20200414,S92000003,2,77,1517,139.58615511453976,14,216,19.875154584535657,4961,456.4844532124138
20200414,S92000003,3,55,1259,115.30602805993715,10,166,15.2031776472991,4812,440.7089809566462
20200414,S92000003,4,69,1309,118.28598279476614,6,134,12.108725511458108,4743,428.5946649316851
20200414,S92000003,5,63,1317,120.61698748770475,9,115,10.532235050179231,4760,435.9429464248099
20200415,S92000003,1,79,1664,153.20689467854632,12,260,23.938577293522865,5486,505.1039808933324
20200415,S92000003,2,74,1591,146.3952358518344,10,226,20.795300630116014,5131,472.1269359872799
20200415,S92000003,3,62,1321,120.98432332579584,11,177,16.21061712995145,4994,457.37752512416694
20200415,S92000003,4,64,1373,124.06925468083568,7,141,12.741270873996964,4921,444.679389864816
20200415,S92000003,5,50,1367,125.19622011821748,2,117,10.71540435539974,4926,451.14599875811206
20200416,S92000003,1,111,1775,163.42682575385803,11,271,24.95136325594114,5739,528.3980580289528
20200416,S92000003,2,91,1682,154.7685648666156,12,238,21.899475884812436,5359,493.10626582651196
20200416,S92000003,3,76,1397,127.94481429684846,4,181,16.57695876000685,5176,474.0460692916876
20200416,S92000003,4,88,1461,132.0212535241813,9,150,13.554543482975493,5116,462.3002963926841
20200416,S92000003,5,58,1425,130.5081299696122,7,124,11.35649692367152,5090,466.1658817861938
20200417,S92000003,1,92,1867,171.89739925771997,12,283,26.056220669488347,5948,547.6409913149
20200417,S92000003,2,88,1770,162.86585006772273,8,246,22.63559272127672,5580,513.4414934338378
20200417,S92000003,3,56,1453,133.07359711762405,5,186,17.034885797576102,5358,490.71461345920835
20200417,S92000003,4,98,1559,140.87688859972528,8,158,14.277452468734186,5321,480.82483915275066
20200417,S92000003,5,56,1481,135.63687051578646,5,129,11.81442018672279,5244,480.26991828817296
20200418,S92000003,1,60,1927,177.421686325456,15,298,27.43729243642236,6124,563.8455667135925
20200418,S92000003,2,64,1834,168.754784759437,9,255,23.46372416229904,5765,530.4641952770744
20200418,S92000003,3,49,1502,137.5612820858027,7,193,17.675983650173052,5489,502.7123018435227
20200418,S92000003,4,51,1610,145.48543338393696,14,172,15.5425431938119,5440,491.57811031591126
20200418,S92000003,5,40,1521,139.30025662019662,7,136,12.455512754994569,5368,491.62641521184446
20200419,S92000003,1,44,1971,181.4728301751291,18,316,29.094578556743176,6261,576.4593555182564
20200419,S92000003,2,40,1874,172.43536894175844,12,267,24.56789941699547,5906,543.4382545197574
20200419,S92000003,3,29,1531,140.21725890370433,6,199,18.22549609525615,5594,512.3287696324769
20200419,S92000003,4,23,1633,147.5637967179932,6,178,16.084724933130918,5535,500.16265452179573
20200419,S92000003,5,23,1544,141.40670363023247,4,140,12.821851365435585,5462,500.23537255720834
20200420,S92000003,1,72,2043,188.10197465641238,16,332,30.56772177480612,6485,597.0833605711376
20200420,S92000003,2,85,1959,180.25661032919146,14,281,25.85610388080796,6096,560.9210293857841
20200420,S92000003,3,52,1583,144.97970009442457,10,209,19.141350170394652,5783,529.6384116525945
20200420,S92000003,4,61,1694,153.07597773440324,10,188,16.988361165329287,5749,519.5004698908407
20200420,S92000003,5,77,1621,148.45872188122203,11,151,13.82928254414838,5673,519.559734257972
20200421,S92000003,1,94,2137,196.75669106253216,11,343,31.580507737224398,6706,617.4311512706321
20200421,S92000003,2,86,2045,188.1698663211825,15,296,27.236322949178494,6320,581.5323008067841
20200421,S92000003,3,68,1651,151.20750780536633,6,215,19.69086261547775,5995,549.0545180455307
20200421,S92000003,4,65,1759,158.94961324369262,8,196,17.71127015108798,5947,537.3924672883684
20200421,S92000003,5,86,1707,156.3350020057039,11,162,14.836713722861177,5865,537.1439875591408
20200422,S92000003,1,81,2218,204.2144786039758,11,354,32.59329369964267,6955,640.3569426017367
20200422,S92000003,2,72,2117,194.79491784936104,6,302,27.788410576526704,6522,600.1192509275072
20200422,S92000003,3,61,1712,156.7942176637112,10,225,20.606716690616253,6209,568.6537952534946
20200422,S92000003,4,68,1827,165.0943396226415,12,208,18.795633629726016,6147,555.4651919323356
20200422,S92000003,5,52,1759,161.0974039414371,7,169,15.477806291132957,6058,554.8198255129199
20200423,S92000003,1,74,2292,211.02776598751694,11,365,33.60607966206094,7206,663.4668768350991
20200423,S92000003,2,80,2197,202.1560862140039,15,317,29.16862964489724,6774,623.3069312761321
20200423,S92000003,3,45,1757,160.91556100183445,7,232,21.247814543213202,6407,586.7877059412369
20200423,S92000003,4,49,1876,169.5221571604135,11,219,19.789633485144222,6349,573.7186438227427
20200423,S92000003,5,63,1822,166.86723705588312,5,174,15.935729554184228,6243,571.7629862458168
20200424,S92000003,1,76,2368,218.02519627331594,4,369,33.974365466576685,7484,689.0627402489428
20200424,S92000003,2,62,2259,207.86099169660207,14,331,30.45683410870973,6997,643.8261880925741
20200424,S92000003,3,61,1818,166.5022708601793,9,241,22.07208321083785,6615,605.8374707041178
20200424,S92000003,4,55,1931,174.49215643750452,6,225,20.331815224463238,6556,592.4239138292489
20200424,S92000003,5,52,1874,171.62963899161633,5,179,16.3936528172355,6409,586.9660385791191
20200425,S92000003,1,45,2413,222.16841157411798,14,383,35.26336578238176,7644,703.7941724295722
20200425,S92000003,2,52,2311,212.6457511336199,14,345,31.745038572522233,7156,658.4565102173017
20200425,S92000003,3,35,1853,169.70776012316406,7,248,22.7131810634348,6769,619.9416234612506
20200425,S92000003,4,27,1958,176.93197426444013,5,230,20.783633340562425,6710,606.3399118051037
20200425,S92000003,5,25,1899,173.91925530687269,7,186,17.03474538550728,6512,596.3992577979752
20200426,S92000003,1,34,2447,225.29884091250173,11,394,36.27615174480003,7803,718.4335331590728
20200426,S92000003,2,50,2361,217.24648136152172,13,358,32.94122843177669,7327,674.1910075967257
20200426,S92000003,3,32,1885,172.63849316360725,4,252,23.0795226934902,6902,632.1224826605927
20200426,S92000003,4,36,1994,180.18506470035425,8,238,21.506542326321117,6851,619.0811826791007
20200426,S92000003,5,18,1917,175.56777905385727,7,193,17.67583795377906,6642,608.3052626373083
20200427,S92000003,1,97,2544,234.22977167200835,10,404,37.19686625608938,8222,757.0114711820962
20200427,S92000003,2,92,2453,225.71182498086097,16,374,34.41346210470526,7774,715.3215358341675
20200427,S92000003,3,79,1964,179.8737403572014,9,261,23.903791361114852,7270,665.8259126256895
20200427,S92000003,4,87,2081,188.04669992048002,19,257,23.223451167498013,7247,654.865177474156
20200427,S92000003,5,75,1992,182.43662799962632,6,199,18.22534586944058,6940,635.5974891151641
20200428,S92000003,1,94,2638,242.88448807812816,9,413,38.02550931624978,8671,798.3515527389875
20200428,S92000003,2,86,2539,233.625080972852,11,385,35.42562275484365,8273,761.2368235086273
20200428,S92000003,3,64,2028,185.7352064380878,7,268,24.5448892137118,7663,701.8189777786326
20200428,S92000003,4,66,2147,194.01069905298922,9,266,24.036723776476542,7612,687.8478999493964
20200428,S92000003,5,67,2059,188.57279972451337,5,204,18.683269132491855,7236,662.7065462877993
20200429,S92000003,1,98,2736,251.9074902887637,7,420,38.670009474152316,9307,856.9089956569896
20200429,S92000003,2,88,2627,241.7223661739591,7,392,36.0697249867499,8968,825.186973676462
20200429,S92000003,3,87,2115,193.70313689179275,8,276,25.2775724738226,8207,751.641439466167
20200429,S92000003,4,75,2222,200.787970794477,8,274,24.759632762235235,8235,744.1444372153546
20200429,S92000003,5,74,2133,195.3500640176722,8,212,19.415946353373887,7745,709.3231344664187
