Date,Country,Product,Population,Dose,NumberVaccinated,PercentCoverage,CumulativeNumberVaccinated,CumulativePercentCoverage,AgeBand
20210226,S92000003,Moderna (Spikevax),"",Dose 1,0,"",0,"",All vaccinations
20210226,S92000003,Moderna (Spikevax),"",Dose 2,0,"",0,"",All vaccinations
20210226,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,9800,"",808385,"",All vaccinations
20210226,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,6907,"",73632,"",All vaccinations
20210226,S92000003,Total,"",Dose 1,25697,"",1586372,"",All vaccinations
20210226,S92000003,Total,4439078,Dose 1,25472,0.573812850326126,1585469,35.716177999125,18 years and over
20210226,S92000003,Total,2875396,Dose 1,21499,0.747688318409012,1429207,49.7047015437178,40 years and over
20210226,S92000003,Total,4549217,Dose 1,25697,0.6,1586356,34.9,16 years and over
20210226,S92000003,Total,"",Dose 2,7039,"",75748,"",All vaccinations
20210226,S92000003,Total,4439078,Dose 2,7033,0.158433800892888,75692,1.7051288578394,18 years and over
20210226,S92000003,Total,2875396,Dose 2,5049,0.175593205248947,55888,1.9436627163702,40 years and over
20210226,S92000003,Total,4549217,Dose 2,7039,0.2,75747,1.7,16 years and over
20210227,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,15047,"",793034,"",All vaccinations
20210227,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,25,"",2141,"",All vaccinations
20210227,S92000003,Moderna (Spikevax),"",Dose 1,0,"",0,"",All vaccinations
20210227,S92000003,Moderna (Spikevax),"",Dose 2,0,"",0,"",All vaccinations
20210227,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,7682,"",816067,"",All vaccinations
20210227,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,4360,"",77992,"",All vaccinations
20210227,S92000003,Total,"",Dose 1,22729,"",1609101,"",All vaccinations
20210227,S92000003,Total,4439078,Dose 1,22701,0.511389977828729,1608170,36.2275679769538,18 years and over
20210227,S92000003,Total,2875396,Dose 1,19332,0.672324785872972,1448539,50.3770263295908,40 years and over
20210227,S92000003,Total,4549217,Dose 1,22729,0.5,1609085,35.4,16 years and over
20210227,S92000003,Total,"",Dose 2,4385,"",80133,"",All vaccinations
20210227,S92000003,Total,4439078,Dose 2,4384,0.0987592468526122,80076,1.80388810469201,18 years and over
20210227,S92000003,Total,2875396,Dose 2,3163,0.110002239691507,59051,2.0536649560617,40 years and over
20210227,S92000003,Total,4549217,Dose 2,4385,0.1,80132,1.8,16 years and over
20210228,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,12349,"",805383,"",All vaccinations
20210228,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,10,"",2151,"",All vaccinations
20210228,S92000003,Moderna (Spikevax),"",Dose 1,0,"",0,"",All vaccinations
20210228,S92000003,Moderna (Spikevax),"",Dose 2,0,"",0,"",All vaccinations
20210228,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,5875,"",821942,"",All vaccinations
20210228,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,2424,"",80416,"",All vaccinations
20210228,S92000003,Total,"",Dose 1,18224,"",1627325,"",All vaccinations
20210228,S92000003,Total,4439078,Dose 1,18220,0.410445592530701,1626390,36.6380135694845,18 years and over
20210228,S92000003,Total,2875396,Dose 1,15260,0.530709509229337,1463799,50.9077358388201,40 years and over
20210228,S92000003,Total,4549217,Dose 1,18224,0.4,1627309,35.8,16 years and over
20210228,S92000003,Total,"",Dose 2,2434,"",82567,"",All vaccinations
20210228,S92000003,Total,4439078,Dose 2,2432,0.0547861515386754,82508,1.85867425623069,18 years and over
20210228,S92000003,Total,2875396,Dose 2,1816,0.0631565182673969,60867,2.1168214743291,40 years and over
20210228,S92000003,Total,4549217,Dose 2,2434,0.1,82566,1.8,16 years and over
20210301,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,19708,"",825091,"",All vaccinations
20210301,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,59,"",2210,"",All vaccinations
20210301,S92000003,Moderna (Spikevax),"",Dose 1,0,"",0,"",All vaccinations
20210301,S92000003,Moderna (Spikevax),"",Dose 2,0,"",0,"",All vaccinations
20210301,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,3831,"",825773,"",All vaccinations
20210301,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,5703,"",86119,"",All vaccinations
20210301,S92000003,Total,"",Dose 1,23539,"",1650864,"",All vaccinations
20210301,S92000003,Total,4439078,Dose 1,23497,0.529321629401421,1649887,37.1673351988859,18 years and over
20210301,S92000003,Total,2875396,Dose 1,19238,0.669055670940629,1483037,51.5767915097607,40 years and over
20210301,S92000003,Total,4549217,Dose 1,23539,0.5,1650848,36.3,16 years and over
20210301,S92000003,Total,"",Dose 2,5762,"",88329,"",All vaccinations
20210301,S92000003,Total,4439078,Dose 2,5758,0.129711620295926,88266,1.98838587652661,18 years and over
20210301,S92000003,Total,2875396,Dose 2,4009,0.139424274082596,64876,2.2562457484117,40 years and over
20210301,S92000003,Total,4549217,Dose 2,5762,0.1,88328,1.9,16 years and over
20210302,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,24857,"",849948,"",All vaccinations
20210302,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,117,"",2327,"",All vaccinations
20210302,S92000003,Moderna (Spikevax),"",Dose 1,0,"",0,"",All vaccinations
20210302,S92000003,Moderna (Spikevax),"",Dose 2,0,"",0,"",All vaccinations
20210302,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,3233,"",829006,"",All vaccinations
20210302,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,8369,"",94488,"",All vaccinations
20210302,S92000003,Total,"",Dose 1,28090,"",1678954,"",All vaccinations
20210302,S92000003,Total,4439078,Dose 1,28054,0.631978081935032,1677941,37.7993132808209,18 years and over
20210302,S92000003,Total,2875396,Dose 1,22911,0.796794598031019,1505948,52.3735861077918,40 years and over
20210302,S92000003,Total,4549217,Dose 1,28090,0.6,1678938,36.9,16 years and over
20210302,S92000003,Total,"",Dose 2,8486,"",96815,"",All vaccinations
20210302,S92000003,Total,4439078,Dose 2,8481,0.191053187170849,96747,2.17943906369746,18 years and over
20210302,S92000003,Total,2875396,Dose 2,6085,0.21162302514158,70961,2.46786877355328,40 years and over
20210302,S92000003,Total,4549217,Dose 2,8486,0.2,96814,2.1,16 years and over
20210303,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,24829,"",874777,"",All vaccinations
20210303,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,202,"",2529,"",All vaccinations
20210303,S92000003,Moderna (Spikevax),"",Dose 1,0,"",0,"",All vaccinations
20210303,S92000003,Moderna (Spikevax),"",Dose 2,0,"",0,"",All vaccinations
20210303,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,1982,"",830988,"",All vaccinations
20210303,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,8517,"",103005,"",All vaccinations
20210303,S92000003,Total,"",Dose 1,26811,"",1705765,"",All vaccinations
20210303,S92000003,Total,4439078,Dose 1,26760,0.602827884529175,1704701,38.4021411653501,18 years and over
20210303,S92000003,Total,2875396,Dose 1,21802,0.758225997393055,1527750,53.1318121051848,40 years and over
20210303,S92000003,Total,4549217,Dose 1,26810,0.6,1705748,37.5,16 years and over
20210303,S92000003,Total,"",Dose 2,8719,"",105534,"",All vaccinations
20210303,S92000003,Total,4439078,Dose 2,8712,0.196256970479005,105459,2.37569603417647,18 years and over
20210303,S92000003,Total,2875396,Dose 2,6533,0.227203487797855,77494,2.69507226135113,40 years and over
20210303,S92000003,Total,4549217,Dose 2,8719,0.2,105533,2.3,16 years and over
20210304,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,25578,"",900355,"",All vaccinations
20210304,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,150,"",2679,"",All vaccinations
20210304,S92000003,Moderna (Spikevax),"",Dose 1,0,"",0,"",All vaccinations
20210304,S92000003,Moderna (Spikevax),"",Dose 2,0,"",0,"",All vaccinations
20210304,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,1607,"",832595,"",All vaccinations
20210304,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,7405,"",110410,"",All vaccinations
20210304,S92000003,Total,"",Dose 1,27185,"",1732950,"",All vaccinations
20210304,S92000003,Total,4439078,Dose 1,27105,0.610599768690706,1731806,39.0127409340408,18 years and over
20210304,S92000003,Total,2875396,Dose 1,22022,0.765877117447475,1549772,53.8976892226323,40 years and over
20210304,S92000003,Total,4549217,Dose 1,27184,0.6,1732932,38.1,16 years and over
20210304,S92000003,Total,"",Dose 2,7555,"",113089,"",All vaccinations
20210304,S92000003,Total,4439078,Dose 2,7544,0.169945200332141,113003,2.54564123450861,18 years and over
20210304,S92000003,Total,2875396,Dose 2,5492,0.190999778813075,82986,2.88607204016421,40 years and over
20210304,S92000003,Total,4549217,Dose 2,7555,0.2,113088,2.5,16 years and over
20210305,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,23887,"",924242,"",All vaccinations
20210305,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,140,"",2819,"",All vaccinations
20210305,S92000003,Moderna (Spikevax),"",Dose 1,0,"",0,"",All vaccinations
20210305,S92000003,Moderna (Spikevax),"",Dose 2,0,"",0,"",All vaccinations
20210305,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,2989,"",835584,"",All vaccinations
20210305,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,5596,"",116006,"",All vaccinations
20210305,S92000003,Total,"",Dose 1,26876,"",1759826,"",All vaccinations
20210305,S92000003,Total,4439078,Dose 1,26783,0.603346010139943,1758589,39.6160869441808,18 years and over
20210305,S92000003,Total,2875396,Dose 1,21522,0.748488208232883,1571294,54.6461774308652,40 years and over
20210305,S92000003,Total,4549217,Dose 1,26876,0.6,1759808,38.7,16 years and over
20210305,S92000003,Total,"",Dose 2,5736,"",118825,"",All vaccinations
20210305,S92000003,Total,4439078,Dose 2,5729,0.129058331482348,118732,2.67469956599096,18 years and over
20210305,S92000003,Total,2875396,Dose 2,4137,0.143875834841531,87123,3.02994787500574,40 years and over
20210305,S92000003,Total,4549217,Dose 2,5736,0.1,118824,2.6,16 years and over
20210306,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,14669,"",938911,"",All vaccinations
20210306,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,36,"",2855,"",All vaccinations
20210306,S92000003,Moderna (Spikevax),"",Dose 1,0,"",0,"",All vaccinations
20210306,S92000003,Moderna (Spikevax),"",Dose 2,0,"",0,"",All vaccinations
20210306,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,3257,"",838841,"",All vaccinations
20210306,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,3159,"",119165,"",All vaccinations
20210306,S92000003,Total,"",Dose 1,17926,"",1777752,"",All vaccinations
20210306,S92000003,Total,4439078,Dose 1,17688,0.398461121881616,1776277,40.0145480660624,18 years and over
20210306,S92000003,Total,2875396,Dose 1,13811,0.480316450325451,1585105,55.1264938811906,40 years and over
20210306,S92000003,Total,4549217,Dose 1,17926,0.4,1777734,39.1,16 years and over
20210306,S92000003,Total,"",Dose 2,3195,"",122020,"",All vaccinations
20210306,S92000003,Total,4439078,Dose 2,3195,0.071974405495916,121927,2.74667397148687,18 years and over
20210306,S92000003,Total,2875396,Dose 2,2653,0.0922655522926233,89776,3.12221342729836,40 years and over
20210306,S92000003,Total,4549217,Dose 2,3195,0.1,122019,2.7,16 years and over
20210307,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,8857,"",947768,"",All vaccinations
20210307,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,23,"",2878,"",All vaccinations
20210307,S92000003,Moderna (Spikevax),"",Dose 1,0,"",0,"",All vaccinations
20210307,S92000003,Moderna (Spikevax),"",Dose 2,0,"",0,"",All vaccinations
20210307,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,2398,"",841239,"",All vaccinations
20210307,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,1618,"",120783,"",All vaccinations
20210307,S92000003,Total,"",Dose 1,11255,"",1789007,"",All vaccinations
20210307,S92000003,Total,4439078,Dose 1,11244,0.253295842064501,1787521,40.2678439081269,18 years and over
20210307,S92000003,Total,2875396,Dose 1,8750,0.304305911255354,1593855,55.430799792446,40 years and over
20210307,S92000003,Total,4549217,Dose 1,11254,0.2,1788988,39.3,16 years and over
20210307,S92000003,Total,"",Dose 2,1641,"",123661,"",All vaccinations
20210307,S92000003,Total,4439078,Dose 2,1636,0.0368544999659839,123563,2.78352847145286,18 years and over
20210307,S92000003,Total,2875396,Dose 2,1170,0.0406900475621445,90946,3.16290347486051,40 years and over
20210307,S92000003,Total,4549217,Dose 2,1641,0,123660,2.7,16 years and over
20210308,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,14037,"",961805,"",All vaccinations
20210308,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,273,"",3151,"",All vaccinations
20210308,S92000003,Moderna (Spikevax),"",Dose 1,0,"",0,"",All vaccinations
20210308,S92000003,Moderna (Spikevax),"",Dose 2,0,"",0,"",All vaccinations
20210308,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,1113,"",842352,"",All vaccinations
20210308,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,4724,"",125507,"",All vaccinations
20210308,S92000003,Total,"",Dose 1,15150,"",1804157,"",All vaccinations
20210308,S92000003,Total,4439078,Dose 1,15118,0.340566216678328,1802639,40.6084101248052,18 years and over
20210308,S92000003,Total,2875396,Dose 1,11326,0.39389357152893,1605181,55.8246933639749,40 years and over
20210308,S92000003,Total,4549217,Dose 1,15150,0.3,1804138,39.7,16 years and over
20210308,S92000003,Total,"",Dose 2,4997,"",128658,"",All vaccinations
20210308,S92000003,Total,4439078,Dose 2,4992,0.112455784737281,128555,2.89598425619014,18 years and over
20210308,S92000003,Total,2875396,Dose 2,3775,0.131286264570167,94721,3.29418973943067,40 years and over
20210308,S92000003,Total,4549217,Dose 2,4997,0.1,128657,2.8,16 years and over
20210309,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,17860,"",979665,"",All vaccinations
20210309,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,266,"",3417,"",All vaccinations
20210309,S92000003,Moderna (Spikevax),"",Dose 1,0,"",0,"",All vaccinations
20210309,S92000003,Moderna (Spikevax),"",Dose 2,0,"",0,"",All vaccinations
20210309,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,1074,"",843426,"",All vaccinations
20210309,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,9475,"",134982,"",All vaccinations
20210309,S92000003,Total,"",Dose 1,18934,"",1823091,"",All vaccinations
20210309,S92000003,Total,4439078,Dose 1,18828,0.42414213041537,1821467,41.0325522552206,18 years and over
20210309,S92000003,Total,2875396,Dose 1,13517,0.470091771707271,1618698,56.2947851356822,40 years and over
20210309,S92000003,Total,4549217,Dose 1,18934,0.4,1823072,40.1,16 years and over
20210309,S92000003,Total,"",Dose 2,9741,"",138399,"",All vaccinations
20210309,S92000003,Total,4439078,Dose 2,9731,0.219212187756106,138286,3.11519644394624,18 years and over
20210309,S92000003,Total,2875396,Dose 2,7006,0.243653395914858,101727,3.53784313534553,40 years and over
20210309,S92000003,Total,4549217,Dose 2,9741,0.2,138398,3,16 years and over
20210310,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,15845,"",995510,"",All vaccinations
20210310,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,286,"",3703,"",All vaccinations
20210310,S92000003,Moderna (Spikevax),"",Dose 1,0,"",0,"",All vaccinations
20210310,S92000003,Moderna (Spikevax),"",Dose 2,0,"",0,"",All vaccinations
20210310,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,772,"",844198,"",All vaccinations
20210310,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,8822,"",143804,"",All vaccinations
20210310,S92000003,Total,"",Dose 1,16617,"",1839708,"",All vaccinations
20210310,S92000003,Total,4439078,Dose 1,16581,0.373523510963313,1838048,41.4060757661839,18 years and over
20210310,S92000003,Total,2875396,Dose 1,11946,0.415455818955024,1630644,56.7102409546372,40 years and over
20210310,S92000003,Total,4549217,Dose 1,16616,0.4,1839688,40.4,16 years and over
20210310,S92000003,Total,"",Dose 2,9108,"",147507,"",All vaccinations
20210310,S92000003,Total,4439078,Dose 2,9102,0.205042578661605,147388,3.32023902260785,18 years and over
20210310,S92000003,Total,2875396,Dose 2,6837,0.237775944600326,108564,3.77561907994586,40 years and over
20210310,S92000003,Total,4549217,Dose 2,9108,0.2,147506,3.2,16 years and over
20210311,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,17910,"",1013420,"",All vaccinations
20210311,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,452,"",4155,"",All vaccinations
20210311,S92000003,Moderna (Spikevax),"",Dose 1,0,"",0,"",All vaccinations
20210311,S92000003,Moderna (Spikevax),"",Dose 2,0,"",0,"",All vaccinations
20210311,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,1432,"",845630,"",All vaccinations
20210311,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,7466,"",151270,"",All vaccinations
20210311,S92000003,Total,"",Dose 1,19342,"",1859050,"",All vaccinations
20210311,S92000003,Total,4439078,Dose 1,19035,0.428805260912289,1857083,41.8348810270962,18 years and over
20210311,S92000003,Total,2875396,Dose 1,13120,0.456284977790885,1643764,57.1665259324281,40 years and over
20210311,S92000003,Total,4549217,Dose 1,19342,0.4,1859030,40.9,16 years and over
20210311,S92000003,Total,"",Dose 2,7918,"",155425,"",All vaccinations
20210311,S92000003,Total,4439078,Dose 2,7912,0.178235210104441,155300,3.49847423271229,18 years and over
20210311,S92000003,Total,2875396,Dose 2,5962,0.207345353474791,114526,3.98296443342065,40 years and over
20210311,S92000003,Total,4549217,Dose 2,7918,0.2,155424,3.4,16 years and over
20210312,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,21053,"",1034473,"",All vaccinations
20210312,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,492,"",4647,"",All vaccinations
20210312,S92000003,Moderna (Spikevax),"",Dose 1,0,"",0,"",All vaccinations
20210312,S92000003,Moderna (Spikevax),"",Dose 2,0,"",0,"",All vaccinations
20210312,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,907,"",846537,"",All vaccinations
20210312,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,6566,"",157836,"",All vaccinations
20210312,S92000003,Total,"",Dose 1,21960,"",1881010,"",All vaccinations
20210312,S92000003,Total,4439078,Dose 1,21878,0.492850091843396,1878961,42.3277311189396,18 years and over
20210312,S92000003,Total,2875396,Dose 1,15187,0.528170728484007,1658951,57.6946966609121,40 years and over
20210312,S92000003,Total,4549217,Dose 1,21959,0.5,1880989,41.3,16 years and over
20210312,S92000003,Total,"",Dose 2,7058,"",162483,"",All vaccinations
20210312,S92000003,Total,4439078,Dose 2,7052,0.158861817701784,162352,3.65733605041407,18 years and over
20210312,S92000003,Total,2875396,Dose 2,5302,0.18439199331153,119828,4.16735642673218,40 years and over
20210312,S92000003,Total,4549217,Dose 2,7058,0.2,162482,3.6,16 years and over
20210313,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,23994,"",1058467,"",All vaccinations
20210313,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,525,"",5172,"",All vaccinations
20210313,S92000003,Moderna (Spikevax),"",Dose 1,0,"",0,"",All vaccinations
20210313,S92000003,Moderna (Spikevax),"",Dose 2,0,"",0,"",All vaccinations
20210313,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,474,"",847011,"",All vaccinations
20210313,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,4591,"",162427,"",All vaccinations
20210313,S92000003,Total,"",Dose 1,24468,"",1905478,"",All vaccinations
20210313,S92000003,Total,4439078,Dose 1,24367,0.548920293808759,1903328,42.8766514127483,18 years and over
20210313,S92000003,Total,2875396,Dose 1,20105,0.69920803951873,1679056,58.3939047004308,40 years and over
20210313,S92000003,Total,4549217,Dose 1,24467,0.5,1905456,41.9,16 years and over
20210313,S92000003,Total,"",Dose 2,5116,"",167599,"",All vaccinations
20210313,S92000003,Total,4439078,Dose 2,5112,0.115159048793466,167464,3.77249509920754,18 years and over
20210313,S92000003,Total,2875396,Dose 2,3955,0.13754627188742,123783,4.3049026986196,40 years and over
20210313,S92000003,Total,4549217,Dose 2,5116,0.1,167598,3.7,16 years and over
20210314,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,19545,"",1078012,"",All vaccinations
20210314,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,39,"",5211,"",All vaccinations
20210314,S92000003,Moderna (Spikevax),"",Dose 1,0,"",0,"",All vaccinations
20210314,S92000003,Moderna (Spikevax),"",Dose 2,0,"",0,"",All vaccinations
20210314,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,866,"",847877,"",All vaccinations
20210314,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,1905,"",164332,"",All vaccinations
20210314,S92000003,Total,"",Dose 1,20411,"",1925889,"",All vaccinations
20210314,S92000003,Total,4439078,Dose 1,19835,0.446827021286853,1923163,43.3234784340352,18 years and over
20210314,S92000003,Total,2875396,Dose 1,15230,0.529666174676462,1694286,58.9235708751073,40 years and over
20210314,S92000003,Total,4549217,Dose 1,20410,0.4,1925866,42.3,16 years and over
20210314,S92000003,Total,"",Dose 2,1944,"",169543,"",All vaccinations
20210314,S92000003,Total,4439078,Dose 2,1944,0.0437928777101912,169408,3.81628797691773,18 years and over
20210314,S92000003,Total,2875396,Dose 2,1307,0.0454546086869426,125090,4.35035730730654,40 years and over
20210314,S92000003,Total,4549217,Dose 2,1944,0,169542,3.7,16 years and over
20210315,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,31922,"",1109934,"",All vaccinations
20210315,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,770,"",5981,"",All vaccinations
20210315,S92000003,Moderna (Spikevax),"",Dose 1,0,"",0,"",All vaccinations
20210315,S92000003,Moderna (Spikevax),"",Dose 2,0,"",0,"",All vaccinations
20210315,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,696,"",848573,"",All vaccinations
20210315,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,7097,"",171429,"",All vaccinations
20210315,S92000003,Total,"",Dose 1,32618,"",1958507,"",All vaccinations
20210315,S92000003,Total,4439078,Dose 1,32513,0.73242686882276,1955676,44.0559053028579,18 years and over
20210315,S92000003,Total,2875396,Dose 1,29186,1.01502540867414,1723472,59.9385962837814,40 years and over
20210315,S92000003,Total,4549217,Dose 1,32615,0.7,1958481,43.1,16 years and over
20210315,S92000003,Total,"",Dose 2,7867,"",177410,"",All vaccinations
20210315,S92000003,Total,4439078,Dose 2,7863,0.177131377281499,177271,3.99341935419923,18 years and over
20210315,S92000003,Total,2875396,Dose 2,5576,0.193921115561126,130666,4.54427842286767,40 years and over
20210315,S92000003,Total,4549217,Dose 2,7867,0.2,177409,3.9,16 years and over
20210316,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,36944,"",1146878,"",All vaccinations
20210316,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,1356,"",7337,"",All vaccinations
20210316,S92000003,Moderna (Spikevax),"",Dose 1,0,"",0,"",All vaccinations
20210316,S92000003,Moderna (Spikevax),"",Dose 2,0,"",0,"",All vaccinations
20210316,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,764,"",849337,"",All vaccinations
20210316,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,10592,"",182021,"",All vaccinations
20210316,S92000003,Total,"",Dose 1,37708,"",1996215,"",All vaccinations
20210316,S92000003,Total,4439078,Dose 1,37592,0.846842520000775,1993268,44.9027478228587,18 years and over
20210316,S92000003,Total,2875396,Dose 1,34306,1.19308783903156,1757778,61.131684122813,40 years and over
20210316,S92000003,Total,4549217,Dose 1,37708,0.8,1996189,43.9,16 years and over
20210316,S92000003,Total,"",Dose 2,11948,"",189358,"",All vaccinations
20210316,S92000003,Total,4439078,Dose 2,11941,0.26899730079084,189212,4.26241665499007,18 years and over
20210316,S92000003,Total,2875396,Dose 2,8830,0.307088136729689,139496,4.85136655959736,40 years and over
20210316,S92000003,Total,4549217,Dose 2,11948,0.3,189357,4.2,16 years and over
20210317,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,42157,"",1189035,"",All vaccinations
20210317,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,1365,"",8702,"",All vaccinations
20210317,S92000003,Moderna (Spikevax),"",Dose 1,0,"",0,"",All vaccinations
20210317,S92000003,Moderna (Spikevax),"",Dose 2,0,"",0,"",All vaccinations
20210317,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,628,"",849965,"",All vaccinations
20210317,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,9585,"",191606,"",All vaccinations
20210317,S92000003,Total,"",Dose 1,42785,"",2039000,"",All vaccinations
20210317,S92000003,Total,4439078,Dose 1,42587,0.95936588633946,2035855,45.8621137091982,18 years and over
20210317,S92000003,Total,2875396,Dose 1,38422,1.33623333968608,1796200,62.4679174624991,40 years and over
20210317,S92000003,Total,4549217,Dose 1,42784,0.9,2038973,44.8,16 years and over
20210317,S92000003,Total,"",Dose 2,10950,"",200308,"",All vaccinations
20210317,S92000003,Total,4439078,Dose 2,10945,0.246560209124507,200157,4.50897686411458,18 years and over
20210317,S92000003,Total,2875396,Dose 2,8255,0.287090891132908,147751,5.13845745073026,40 years and over
20210317,S92000003,Total,4549217,Dose 2,10950,0.2,200307,4.4,16 years and over
20210318,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,41974,"",1231009,"",All vaccinations
20210318,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,3050,"",11752,"",All vaccinations
20210318,S92000003,Moderna (Spikevax),"",Dose 1,0,"",0,"",All vaccinations
20210318,S92000003,Moderna (Spikevax),"",Dose 2,0,"",0,"",All vaccinations
20210318,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,686,"",850651,"",All vaccinations
20210318,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,7383,"",198989,"",All vaccinations
20210318,S92000003,Total,"",Dose 1,42660,"",2081660,"",All vaccinations
20210318,S92000003,Total,4439078,Dose 1,42426,0.95573900706408,2078281,46.8178527162623,18 years and over
20210318,S92000003,Total,2875396,Dose 1,36336,1.2636868104428,1832536,63.7316042729419,40 years and over
20210318,S92000003,Total,4549217,Dose 1,42658,0.9,2081631,45.8,16 years and over
20210318,S92000003,Total,"",Dose 2,10433,"",210741,"",All vaccinations
20210318,S92000003,Total,4439078,Dose 2,10425,0.234846064881041,210582,4.74382292899562,18 years and over
20210318,S92000003,Total,2875396,Dose 2,8351,0.29042956170211,156102,5.42888701243237,40 years and over
20210318,S92000003,Total,4549217,Dose 2,10433,0.2,210740,4.6,16 years and over
20210319,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,41223,"",1272232,"",All vaccinations
20210319,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,2512,"",14264,"",All vaccinations
20210319,S92000003,Moderna (Spikevax),"",Dose 1,1,"",1,"",All vaccinations
20210319,S92000003,Moderna (Spikevax),"",Dose 2,0,"",0,"",All vaccinations
20210319,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,1061,"",851712,"",All vaccinations
20210319,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,5751,"",204740,"",All vaccinations
20210319,S92000003,Total,"",Dose 1,42285,"",2123945,"",All vaccinations
