Date,Country,SIMDQuintile,DailyPositive,CumulativePositive,CrudeRatePositive,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,CumulativeNegative,CrudeRateNegative
20200318,S92000003,3,4,45,4.12134333812325,0,1,0.09158540751385,1192,109.1698057565092
20200318,S92000003,4,9,80,7.22908985758693,0,1,0.09036362321983663,1174,106.0868936600882
20200318,S92000003,5,11,94,8.608957345363892,0,1,0.09158465261025418,1254,114.84715437325875
20200319,S92000003,1,11,59,5.432215616607111,1,2,0.1841429022578682,1559,143.53939231000825
20200319,S92000003,2,10,54,4.968788646133914,1,2,0.1840292091160709,1336,122.93151168953536
20200319,S92000003,3,9,54,4.9456120057479005,0,1,0.09158540751385,1322,121.0759087333097
20200319,S92000003,4,9,89,8.042362466565459,0,1,0.09036362321983663,1276,115.30398322851154
20200319,S92000003,5,9,103,9.43321921885618,1,2,0.18316930522050837,1358,124.37195824472518
20200320,S92000003,1,10,69,6.352930127896452,3,5,0.4603572556446705,1666,153.3910375808042
20200320,S92000003,2,12,66,6.07296390083034,1,3,0.27604381367410635,1438,132.317001354455
20200320,S92000003,3,23,77,7.05207637856645,0,1,0.09158540751385,1449,132.70725548756866
20200320,S92000003,4,20,109,9.849634930962193,1,2,0.18072724643967325,1394,125.96689076845226
20200320,S92000003,5,17,120,10.990158313230502,0,2,0.18316930522050837,1471,134.7210239896839
20200321,S92000003,1,6,75,6.905358834670057,2,7,0.6445001579025387,1765,162.50611124256866
20200321,S92000003,2,14,80,7.361168364642836,1,4,0.3680584182321418,1525,140.32227195100407
20200321,S92000003,3,15,92,8.4258574912742,1,2,0.1831708150277,1530,140.1256734961905
20200321,S92000003,4,11,120,10.843634786380393,1,3,0.27109086965950985,1481,133.82852598857804
20200321,S92000003,5,20,140,12.821851365435585,1,3,0.27475395783076256,1549,141.86462689328374
20200322,S92000003,1,11,86,7.918144797088333,0,7,0.6445001579025387,1851,170.42425603965702
20200322,S92000003,2,14,94,8.649372828455332,2,6,0.5520876273482127,1606,147.77545492020494
20200322,S92000003,3,15,107,9.79963860398195,0,2,0.1831708150277,1588,145.43762713199382
20200322,S92000003,4,14,134,12.108725511458108,1,4,0.3614544928793465,1554,140.42507048362611
20200322,S92000003,5,18,158,14.470375112420161,2,5,0.4579232630512709,1606,147.08495209206822
20200323,S92000003,1,25,111,10.219931075311685,1,8,0.7365716090314728,1967,181.10454437061338
20200323,S92000003,2,31,125,11.501825569754432,1,7,0.6441022319062482,1723,158.54116365349506
20200323,S92000003,3,30,137,12.54720082939745,1,3,0.27475622254155,1714,156.9773884787389
20200323,S92000003,4,16,150,13.554543482975493,0,4,0.3614544928793465,1674,151.2687052700065
20200323,S92000003,5,30,188,17.217914690727785,1,6,0.5495079156615251,1700,155.6939094374321
20200324,S92000003,1,33,144,13.25828896256651,1,9,0.8286430601604069,2106,193.90247607753523
20200324,S92000003,2,35,160,14.722336729285672,3,10,0.9201460455803545,1844,169.67493080501737
20200324,S92000003,3,25,162,14.8368360172437,1,4,0.3663416300554,1849,169.34141849310865
20200324,S92000003,4,29,179,16.175088556350758,1,5,0.4518181160991831,1801,162.74488541892575
20200324,S92000003,5,40,228,20.881300795137953,1,7,0.6410925682717793,1846,169.0652687185292
20200325,S92000003,1,42,186,17.125289909981742,1,10,0.920714511289341,2230,205.31933601752303
20200325,S92000003,2,33,193,17.75881867970084,1,11,1.01216065013839,1953,179.70452270184325
20200325,S92000003,3,33,195,17.85915446520075,4,8,0.7326832601108,1984,181.7054485074784
20200325,S92000003,4,40,219,19.789633485144222,1,6,0.5421817393190197,1950,176.2090652786814
20200325,S92000003,5,35,263,24.08676363649685,4,11,1.0074311787127959,1991,182.34504334701606
20200326,S92000003,1,53,239,22.00507681981525,1,11,1.0127859624182751,2371,218.30141062670273
20200326,S92000003,2,38,231,21.25537365290619,4,15,1.3802190683705318,2104,193.5987279901066
20200326,S92000003,3,32,227,20.78988750564395,1,9,0.82426866762465,2126,194.7105763744451
20200326,S92000003,4,45,264,23.85599653003687,4,10,0.9036362321983662,2125,192.02269934215283
20200326,S92000003,5,47,310,28.3912423091788,2,13,1.1906004839333044,2133,195.3500640176722
20200327,S92000003,1,60,299,27.529363887551295,1,12,1.1048574135472091,2511,231.1914137847535
20200327,S92000003,2,51,282,25.948118485366,6,21,1.9323066957187447,2243,206.38875802367355
20200327,S92000003,3,43,270,24.7280600287395,2,11,1.00743948265235,2267,207.62411883389797
20200327,S92000003,4,52,316,28.554904937468372,1,11,0.9939998554182028,2239,202.32415238921422
20200327,S92000003,5,65,375,34.34424472884532,1,14,1.2821851365435586,2301,210.73628565619487
20200328,S92000003,1,42,341,31.39636483496653,9,21,1.933500473707616,2625,241.687559213452
20200328,S92000003,2,41,323,29.72071727224545,7,28,2.5764089276249926,2370,218.07461280254404
20200328,S92000003,3,37,307,28.11672010675195,8,19,1.74012274276315,2396,219.4386364031846
20200328,S92000003,4,36,352,31.80799537338249,2,13,1.174727101857876,2355,212.80633268271524
20200328,S92000003,5,47,422,38.64872340152727,3,17,1.556939094374321,2434,222.9170444533587
20200329,S92000003,1,50,391,35.99993739141323,6,27,2.4859291804812207,2704,248.9612038526378
20200329,S92000003,2,48,371,34.13741829103115,3,31,2.852452741299099,2449,225.34376656262882
20200329,S92000003,3,38,345,31.59696559227825,3,22,2.0148789653047,2481,227.22339604186186
20200329,S92000003,4,24,376,33.976722330658575,2,15,1.3554543482975492,2433,219.8546952938625
20200329,S92000003,5,34,456,41.76260159027591,6,23,2.106447010035846,2504,229.32797013607646
20200330,S92000003,1,67,458,42.168724617051815,7,34,3.130429338383759,2860,263.32435022875154
20200330,S92000003,2,73,444,40.854484423767744,5,36,3.3125257640892762,2592,238.50185501442786
20200330,S92000003,3,46,391,35.80989433791535,11,33,3.02231844795705,2644,242.1518174666194
20200330,S92000003,4,64,440,39.75999421672812,2,17,1.5361815947372226,2618,236.57196558953228
20200330,S92000003,5,63,519,47.53243470472192,5,28,2.564370273087117,2699,247.18697739507604
20200331,S92000003,1,84,542,49.90272651188228,12,46,4.2352867519309685,3025,278.51613966502566
20200331,S92000003,2,79,523,48.12363818385254,8,44,4.04864260055356,2772,255.06448383487427
20200331,S92000003,3,42,433,39.65648145349705,11,44,4.0297579306094,2831,259.27828867170933
20200331,S92000003,4,63,503,45.45290247957782,3,20,1.8072724643967324,2823,255.0965083495988
20200331,S92000003,5,69,588,53.85177573482946,4,32,2.930708883528134,2928,268.1598628428242
20200401,S92000003,1,75,617,56.80808534655234,13,59,5.432215616607111,3183,293.06342894339724
20200401,S92000003,2,81,604,55.57682115305341,10,54,4.968788646133914,2936,270.15487898239206
20200401,S92000003,3,72,505,46.25063079449425,7,51,4.67085578320635,3004,275.1225641716054
20200401,S92000003,4,67,570,51.50726523530688,10,30,2.7109086965950984,3002,271.27159690594954
20200401,S92000003,5,88,676,61.91122516453183,6,38,3.480216799189659,3088,282.81340726046494
20200402,S92000003,1,68,685,63.06894402331986,8,67,6.168787225638585,3346,308.0710754774135
20200402,S92000003,2,91,695,63.95015016783464,9,63,5.796920087156233,3092,284.5091572934456
20200402,S92000003,3,79,584,53.4858779880884,8,59,5.40353904331715,3139,287.48659418597515
20200402,S92000003,4,70,640,57.83271886069544,8,38,3.4338176823537916,3149,284.55504951926554
20200402,S92000003,5,45,721,66.03253453199328,3,41,3.754970757020421,3249,297.55853633071587
20200403,S92000003,1,91,776,71.44744607605286,18,85,7.826073345959399,3521,324.1835794249769
20200403,S92000003,2,89,784,72.1394499734998,11,74,6.809080737294623,3255,299.5075378364054
20200403,S92000003,3,71,655,59.988441921571756,10,69,6.31939311845565,3324,304.4298945760374
20200403,S92000003,4,71,711,64.24853610930384,11,49,4.427817537771995,3300,298.19995662546086
20200403,S92000003,5,53,774,70.88652112033674,8,49,4.487647977902455,3418,313.0363426218488
20200404,S92000003,1,56,832,76.60344733927316,5,90,8.286430601604069,3662,337.16565403415666
20200404,S92000003,2,64,848,78.02838466521406,9,83,7.637212178316942,3372,310.2732465696955
20200404,S92000003,3,42,697,63.835029037153454,2,71,6.50256393348335,3415,312.76416665979775
20200404,S92000003,4,46,757,68.40526277741633,4,53,4.789272030651341,3404,307.59777344032386
20200404,S92000003,5,42,816,74.73307652996742,7,56,5.128740546174234,3519,322.2863925354845
20200405,S92000003,1,61,893,82.21980585813814,13,103,9.483359466280213,3769,347.0172993049526
20200405,S92000003,2,46,894,82.2610564748837,15,98,9.017431246687474,3490,321.1309699075437
20200405,S92000003,3,58,755,69.14698267295675,5,76,6.9604909710526,3509,321.3731949660997
20200405,S92000003,4,32,789,71.2968987204511,8,61,5.512181016410034,3488,315.18831779079017
20200405,S92000003,5,28,844,77.29744680305454,6,62,5.67824846183576,3603,329.9795033547458
20200406,S92000003,1,101,994,91.51902242216049,20,123,11.324788488858895,3970,365.5236609818684
20200406,S92000003,2,88,982,90.35834167599081,14,112,10.30563571049997,3649,335.7612920322714
20200406,S92000003,3,75,830,76.0158882364955,14,90,8.2426866762465,3677,336.75954342842647
20200406,S92000003,4,57,846,76.44762524398178,8,69,6.235090002168728,3632,328.20067953444664
20200406,S92000003,5,78,922,84.44104970665435,7,69,6.319341030107538,3757,344.08353985672494
20200407,S92000003,1,95,1089,100.26581027940922,17,140,12.890003158050773,4153,382.3727365384633
20200407,S92000003,2,71,1053,96.89137859961133,13,125,11.501825569754432,3806,350.20758494788294
20200407,S92000003,3,70,900,82.42686676246501,10,100,9.158540751385,3821,349.9478421104209
20200407,S92000003,4,67,913,82.50198799971083,6,75,6.777271741487747,3794,342.8395864960601
20200407,S92000003,5,44,966,88.47077442150554,3,72,6.594094987938302,3905,357.6380684430426
20200408,S92000003,1,77,1166,107.35531201633715,20,160,14.731432180629456,4326,398.30109758376886
20200408,S92000003,2,74,1127,103.70045933690596,17,142,13.066073847241034,3995,367.59834520935163
20200408,S92000003,3,59,959,87.83040580578216,9,109,9.98280941900965,3976,364.1435802750676
20200408,S92000003,4,72,985,89.00816887153907,5,80,7.22908985758693,3920,354.2254030217596
20200408,S92000003,5,55,1021,93.50793031506952,2,74,6.77726429315881,4029,368.99456536671414
20200409,S92000003,1,82,1248,114.90517100890975,20,180,16.572861203208138,4486,413.0325297643984
20200409,S92000003,2,69,1196,110.04946705141039,16,158,14.538307520169601,4165,383.2408279842177
20200409,S92000003,3,48,1007,92.22650536644694,7,116,10.623907271606601,4143,379.4383433298806
20200409,S92000003,4,54,1039,93.88780452541025,16,96,8.674907829104315,4089,369.49685534591197
20200409,S92000003,5,49,1070,97.99557829297197,7,81,7.418356861430588,4162,381.1753241638779
20200410,S92000003,1,73,1321,121.62638694132194,20,200,18.41429022578682,4663,429.3291766142197
20200410,S92000003,2,78,1274,117.22660620693718,11,169,15.55046817030799,4339,399.25136917731584
20200410,S92000003,3,56,1063,97.35528818722256,7,123,11.265005124203551,4316,395.2826188297766
20200410,S92000003,4,64,1103,99.6710764114798,14,110,9.93999855418203,4233,382.50921708956844
20200410,S92000003,5,53,1123,102.84956488131544,5,86,7.87628012448186,4295,393.3560829610417
20200411,S92000003,1,47,1368,125.95374514438186,14,214,19.703290541591898,4792,441.2063938098522
20200411,S92000003,2,41,1315,120.99920499381662,15,184,16.930687238678523,4458,410.201107119722
20200411,S92000003,3,29,1092,100.0112650051242,8,131,11.997688384314351,4412,404.07481795110624
20200411,S92000003,4,28,1131,102.20125786163521,7,117,10.572543916720885,4361,394.07576086170747
20200411,S92000003,5,36,1159,106.14661237528459,6,92,8.425788040143384,4375,400.682855169862
20200412,S92000003,1,56,1424,131.10974640760216,12,226,20.808147955139106,4910,452.0708250430664
20200412,S92000003,2,52,1367,125.78396443083447,8,192,17.666804075142807,4571,420.59875743478005
20200412,S92000003,3,36,1128,103.3083396756228,18,149,13.64622571956365,4494,411.58482136724194
20200412,S92000003,4,35,1166,105.36398467432949,4,121,10.933998409600232,4436,400.8530326031953
20200412,S92000003,5,41,1200,109.90158313230502,7,99,9.066880608415163,4447,407.27695015780034
20200413,S92000003,1,79,1503,138.38339104678795,10,236,21.728862466428446,5066,466.4339714191801
20200413,S92000003,2,73,1440,132.50103056357105,10,202,18.58695012072316,4743,436.4252694187621
20200413,S92000003,3,76,1204,110.2688306466754,7,156,14.2873235721606,4654,426.23848656945796
20200413,S92000003,4,74,1240,112.05089279259742,7,128,11.566543772139088,4573,413.2328489843129
20200413,S92000003,5,54,1254,114.84715437325875,7,106,9.707973176686943,4579,419.3661243023539
20200414,S92000003,1,82,1585,145.93325003936056,12,248,22.833719879975657,5245,482.91476117125933
20200414,S92000003,2,77,1517,139.58615511453976,14,216,19.875154584535657,4912,451.97573758907015
20200414,S92000003,3,55,1259,115.30602805993715,10,166,15.2031776472991,4786,438.3277603612861
20200414,S92000003,4,69,1309,118.28598279476614,6,134,12.108725511458108,4704,425.0704836261115
20200414,S92000003,5,63,1317,120.61698748770475,9,115,10.532235050179231,4730,433.19540684650224
20200415,S92000003,1,79,1664,153.20689467854632,12,260,23.938577293522865,5444,501.23697994591726
20200415,S92000003,2,74,1591,146.3952358518344,10,226,20.795300630116014,5082,467.61822036393613
20200415,S92000003,3,62,1321,120.98432332579584,11,177,16.21061712995145,4967,454.90471912129294
20200415,S92000003,4,64,1373,124.06925468083568,7,141,12.741270873996964,4881,441.06484493602255
20200415,S92000003,5,50,1367,125.19622011821748,2,117,10.71540435539974,4893,448.1237052219737
20200416,S92000003,1,111,1775,163.42682575385803,11,271,24.95136325594114,5693,524.1627712770219
20200416,S92000003,2,91,1682,154.7685648666156,12,238,21.899475884812436,5309,488.5055355986102
20200416,S92000003,3,76,1397,127.94481429684846,4,181,16.57695876000685,5147,471.3900924737859
20200416,S92000003,4,88,1461,132.0212535241813,9,150,13.554543482975493,5076,458.68575146389065
20200416,S92000003,5,58,1425,130.5081299696122,7,124,11.35649692367152,5057,463.1435882500554
20200417,S92000003,1,92,1867,171.89739925771997,12,283,26.056220669488347,5900,543.2215616607111
20200417,S92000003,2,88,1770,162.86585006772273,8,246,22.63559272127672,5529,508.74874860137805
20200417,S92000003,3,56,1453,133.07359711762405,5,186,17.034885797576102,5329,488.0586366413067
20200417,S92000003,4,98,1559,140.87688859972528,8,158,14.277452468734186,5281,477.21029422395725
20200417,S92000003,5,56,1481,135.63687051578646,5,129,11.81442018672279,5209,477.06445544681407
20200418,S92000003,1,60,1927,177.421686325456,15,298,27.43729243642236,6074,559.2419941571458
20200418,S92000003,2,64,1834,168.754784759437,9,255,23.46372416229904,5711,525.4954066309405
20200418,S92000003,3,49,1502,137.5612820858027,7,193,17.675983650173052,5459,499.96473961810716
20200418,S92000003,4,51,1610,145.48543338393696,14,172,15.5425431938119,5399,487.8732017638979
20200418,S92000003,5,40,1521,139.30025662019662,7,136,12.455512754994569,5333,488.4209523704856
20200419,S92000003,1,44,1971,181.4728301751291,18,316,29.094578556743176,6208,571.5795686084228
20200419,S92000003,2,40,1874,172.43536894175844,12,267,24.56789941699547,5852,538.4694658736234
20200419,S92000003,3,29,1531,140.21725890370433,6,199,18.22549609525615,5563,509.4896219995476
20200419,S92000003,4,23,1633,147.5637967179932,6,178,16.084724933130918,5493,496.3673823465626
20200419,S92000003,5,23,1544,141.40670363023247,4,140,12.821851365435585,5426,496.93832506323923
20200420,S92000003,1,72,2043,188.10197465641238,16,332,30.56772177480612,6431,592.1115022101752
20200420,S92000003,2,85,1959,180.25661032919146,14,281,25.85610388080796,6038,555.5841823214181
20200420,S92000003,3,52,1583,144.97970009442457,10,209,19.141350170394652,5751,526.7076786121514
20200420,S92000003,4,61,1694,153.07597773440324,10,188,16.988361165329287,5703,515.3437432227283
20200420,S92000003,5,77,1621,148.45872188122203,11,151,13.82928254414838,5633,515.8963481535618
20200421,S92000003,1,94,2137,196.75669106253216,11,343,31.580507737224398,6650,612.2751500074118
20200421,S92000003,2,86,2045,188.1698663211825,15,296,27.236322949178494,6259,575.9194099287439
20200421,S92000003,3,68,1651,151.20750780536633,6,215,19.69086261547775,5960,545.849028782546
20200421,S92000003,4,65,1759,158.94961324369262,8,196,17.71127015108798,5900,533.1453769970361
20200421,S92000003,5,86,1707,156.3350020057039,11,162,14.836713722861177,5823,533.2974321495101
20200422,S92000003,1,81,2218,204.2144786039758,11,354,32.59329369964267,6893,634.6485126317427
20200422,S92000003,2,72,2117,194.79491784936104,6,302,27.788410576526704,6459,594.3223308403509
20200422,S92000003,3,61,1712,156.7942176637112,10,225,20.606716690616253,6172,565.2651351754822
20200422,S92000003,4,68,1827,165.0943396226415,12,208,18.795633629726016,6099,551.1277380177836
20200422,S92000003,5,52,1759,161.0974039414371,7,169,15.477806291132957,6016,550.9732701032891
20200423,S92000003,1,74,2292,211.02776598751694,11,365,33.60607966206094,7142,657.5743039628474
20200423,S92000003,2,80,2197,202.1560862140039,15,317,29.16862964489724,6710,617.4179965844179
20200423,S92000003,3,45,1757,160.91556100183445,7,232,21.247814543213202,6370,583.3990458632245
20200423,S92000003,4,49,1876,169.5221571604135,11,219,19.789633485144222,6299,569.200462661751
20200423,S92000003,5,63,1822,166.86723705588312,5,174,15.935729554184228,6198,567.6416768783554
20200424,S92000003,1,76,2368,218.02519627331594,4,369,33.974365466576685,7418,682.9860244744332
20200424,S92000003,2,62,2259,207.86099169660207,14,331,30.45683410870973,6932,637.8452387963017
20200424,S92000003,3,61,1818,166.5022708601793,9,241,22.07208321083785,6576,602.2656398110777
20200424,S92000003,4,55,1931,174.49215643750452,6,225,20.331815224463238,6505,587.8153690450372
20200424,S92000003,5,52,1874,171.62963899161633,5,179,16.3936528172355,6362,582.6615599064371
20200425,S92000003,1,45,2413,222.16841157411798,14,383,35.26336578238176,7578,697.7174566550626
20200425,S92000003,2,52,2311,212.6457511336199,14,345,31.745038572522233,7089,652.2915317119133
20200425,S92000003,3,35,1853,169.70776012316406,7,248,22.7131810634348,6728,616.1866217531827
20200425,S92000003,4,27,1958,176.93197426444013,5,230,20.783633340562425,6658,601.6410033976722
20200425,S92000003,5,25,1899,173.91925530687269,7,186,17.03474538550728,6465,592.0947791252934
20200426,S92000003,1,34,2447,225.29884091250173,11,394,36.27615174480003,7735,712.1726744823052
20200426,S92000003,2,50,2361,217.24648136152172,13,358,32.94122843177669,7256,667.6579706731052
20200426,S92000003,3,32,1885,172.63849316360725,4,252,23.0795226934902,6859,628.1843101374972
20200426,S92000003,4,36,1994,180.18506470035425,8,238,21.506542326321117,6799,614.3822742716692
20200426,S92000003,5,18,1917,175.56777905385727,7,193,17.67583795377906,6594,603.9091993120161
20200427,S92000003,1,97,2544,234.22977167200835,10,404,37.19686625608938,8151,750.4743981519418
20200427,S92000003,2,92,2453,225.71182498086097,16,374,34.41346210470526,7701,708.6044697014311
20200427,S92000003,3,79,1964,179.8737403572014,9,261,23.903791361114852,7226,661.7961546950801
20200427,S92000003,4,87,2081,188.04669992048002,19,257,23.223451167498013,7192,649.895178197065
20200427,S92000003,5,75,1992,182.43662799962632,6,199,18.22534586944058,6891,631.1098411372616
20200428,S92000003,1,94,2638,242.88448807812816,9,413,38.02550931624978,8596,791.4461939043176
20200428,S92000003,2,86,2539,233.625080972852,11,385,35.42562275484365,8192,753.7836405394264
20200428,S92000003,3,64,2028,185.7352064380878,7,268,24.5448892137118,7610,696.9649511803985
20200428,S92000003,4,66,2147,194.01069905298922,9,266,24.036723776476542,7554,682.6068098026459
20200428,S92000003,5,67,2059,188.57279972451337,5,204,18.683269132491855,7186,658.1273136572865
20200429,S92000003,1,98,2736,251.9074902887637,7,420,38.670009474152316,9228,849.6353510178038
20200429,S92000003,2,88,2627,241.7223661739591,7,392,36.0697249867499,8879,816.9976738707967
20200429,S92000003,3,87,2115,193.70313689179275,8,276,25.2775724738226,8150,746.4210712378775
20200429,S92000003,4,75,2222,200.787970794477,8,274,24.759632762235235,8171,738.3611653292851
20200429,S92000003,5,74,2133,195.3500640176722,8,212,19.415946353373887,7690,704.2859785728547
